 

stn;time;tre200y0
WYN;1978;7.7
WYN;1979;8.3
WYN;1980;7.6
WYN;1981;8.2
WYN;1982;8.9
WYN;1983;8.9
WYN;1984;8.0
WYN;1985;7.8
WYN;1986;8.2
WYN;1987;8.3
WYN;1988;9.4
WYN;1989;9.3
WYN;1990;9.6
WYN;1991;8.4
WYN;1992;9.2
WYN;1993;8.9
WYN;1994;10.5
WYN;1995;9.3
WYN;1996;8.1
WYN;1997;9.1
WYN;1998;9.0
WYN;1999;9.0
WYN;2000;9.8
WYN;2001;9.3
WYN;2002;9.7
WYN;2003;9.6
WYN;2004;9.1
WYN;2005;8.9
WYN;2006;9.5
WYN;2007;9.9
WYN;2008;9.4
WYN;2009;9.5
WYN;2010;8.6
WYN;2011;9.9
WYN;2012;9.3
WYN;2013;9.0
WYN;2014;10.4
WYN;2015;10.2
WYN;2016;9.7
WYN;2017;9.9
WYN;2018;10.8
WYN;2019;10.2
WYN;2020;10.6
