 

stn;time;rre150yx
WYN;1978;32.8
WYN;1979;42.3
WYN;1980;47.4
WYN;1981;44.0
WYN;1982;52.4
WYN;1983;58.0
WYN;1984;43.1
WYN;1985;30.9
WYN;1986;35.9
WYN;1987;73.8
WYN;1988;40.3
WYN;1989;53.4
WYN;1990;67.9
WYN;1991;41.4
WYN;1992;36.6
WYN;1993;49.3
WYN;1994;47.5
WYN;1995;68.8
WYN;1996;29.9
WYN;1997;48.4
WYN;1998;49.9
WYN;1999;46.6
WYN;2000;47.8
WYN;2001;40.5
WYN;2002;40.7
WYN;2003;44.6
WYN;2004;47.5
WYN;2005;49.3
WYN;2006;74.2
WYN;2007;71.5
WYN;2008;46.7
WYN;2009;35.3
WYN;2010;43.7
WYN;2011;61.3
WYN;2012;27.3
