 

stn;time;tre200y0
LAG;1931;6.9
LAG;1932;7.3
LAG;1933;6.9
LAG;1934;8.0
LAG;1935;7.3
LAG;1936;7.8
LAG;1937;7.9
LAG;1938;7.5
LAG;1939;7.2
LAG;1940;6.6
LAG;1941;6.8
LAG;1942;7.2
LAG;1943;8.3
LAG;1944;7.3
LAG;1945;7.9
LAG;1946;7.9
LAG;1947;8.9
LAG;1948;8.2
LAG;1949;8.4
LAG;1950;8.2
LAG;1951;7.9
LAG;1952;7.8
LAG;1953;7.7
LAG;1954;7.3
LAG;1955;7.6
LAG;1956;6.4
LAG;1957;7.9
LAG;1958;7.9
LAG;1959;8.4
LAG;1960;7.9
LAG;1961;8.8
LAG;1962;7.1
LAG;1963;6.9
LAG;1964;8.1
LAG;1965;7.3
LAG;1966;8.4
LAG;1967;8.2
LAG;1968;7.9
LAG;1969;7.4
LAG;1970;7.6
LAG;1971;7.2
LAG;1972;7.0
LAG;1973;7.1
LAG;1974;7.7
LAG;1975;7.7
LAG;1976;7.7
LAG;1977;7.8
LAG;1978;6.8
LAG;1979;7.5
LAG;1980;6.7
LAG;1981;7.2
LAG;1982;8.1
LAG;1983;8.0
LAG;1984;7.0
LAG;1985;6.9
LAG;1986;7.4
LAG;1987;7.2
LAG;1988;7.9
LAG;1989;8.1
LAG;1990;8.3
LAG;1991;7.6
LAG;1992;8.3
LAG;1993;8.1
LAG;1994;9.5
LAG;1995;8.2
LAG;1996;7.4
LAG;1997;8.3
LAG;1998;7.9
LAG;1999;7.9
LAG;2000;8.5
LAG;2001;8.0
LAG;2002;8.5
LAG;2003;8.6
LAG;2004;8.1
LAG;2005;7.8
LAG;2006;8.3
LAG;2007;8.6
LAG;2008;8.1
LAG;2009;8.3
LAG;2010;7.4
LAG;2011;9.0
LAG;2012;8.0
LAG;2013;7.5
LAG;2014;9.0
LAG;2015;8.8
LAG;2016;8.3
LAG;2017;8.3
LAG;2018;9.3
LAG;2019;8.8
LAG;2020;9.1
