 

stn;time;rsd300y0
DLALH;1951;2
DLALH;1952;2
DLALH;1953;0
DLALH;1954;2
DLALH;1955;4
DLALH;1956;1
DLALH;1957;1
DLALH;1958;0
DLALH;1959;0
DLALH;1960;3
DLALH;1961;1
DLALH;1962;1
DLALH;1963;2
DLALH;1964;1
DLALH;1965;2
DLALH;1966;1
DLALH;1967;0
DLALH;1968;2
DLALH;1969;1
DLALH;1970;2
DLALH;1971;1
DLALH;1972;2
DLALH;1973;2
DLALH;1974;1
DLALH;1975;0
DLALH;1976;2
DLALH;1977;0
DLALH;1978;2
DLALH;1979;4
DLALH;1980;1
DLALH;1981;3
DLALH;1982;2
DLALH;1983;0
DLALH;1984;1
DLALH;1985;1
DLALH;1986;2
DLALH;1987;2
DLALH;1988;1
DLALH;1989;0
DLALH;1990;0
DLALH;1991;3
DLALH;1992;1
DLALH;1993;0
DLALH;1994;2
DLALH;1995;1
DLALH;1996;2
DLALH;1997;0
DLALH;1998;0
DLALH;1999;1
DLALH;2000;2
DLALH;2001;2
DLALH;2002;1
DLALH;2003;0
