 

stn;time;rzz150mx
MUR;201308;3.3
MUR;201309;4.7
MUR;201310;2.1
MUR;201311;3.4
MUR;201312;1.5
MUR;201401;1.2
MUR;201402;2.5
MUR;201403;1.4
MUR;201404;1.6
MUR;201405;3.1
MUR;201406;10.6
MUR;201407;5.0
MUR;201408;4.2
MUR;201409;6.8
MUR;201410;3.8
MUR;201411;1.2
MUR;201412;1.1
MUR;201501;1.3
MUR;201502;0.6
MUR;201503;1.7
MUR;201504;5.6
MUR;201505;3.6
MUR;201506;3.1
MUR;201507;2.7
MUR;201508;1.9
MUR;201509;2.0
MUR;201510;2.7
MUR;201511;4.1
MUR;201512;0.7
MUR;201601;1.4
MUR;201602;1.4
MUR;201603;1.8
MUR;201604;5.2
MUR;201605;2.7
MUR;201606;8.2
MUR;201607;7.0
MUR;201608;11.5
MUR;201609;2.6
MUR;201610;2.5
MUR;201611;1.2
MUR;201612;0.2
MUR;201701;0.9
MUR;201702;1.4
MUR;201703;1.5
MUR;201704;1.4
MUR;201705;10.0
MUR;201706;8.2
MUR;201707;22.9
MUR;201708;7.3
MUR;201709;3.7
MUR;201710;4.3
MUR;201711;3.2
MUR;201712;1.8
MUR;201801;2.4
MUR;201802;0.8
MUR;201803;1.2
MUR;201804;0.7
MUR;201805;8.2
MUR;201806;10.0
MUR;201807;4.2
MUR;201808;3.7
MUR;201809;3.2
MUR;201810;1.6
MUR;201811;0.5
