 

stn;time;tre200dn
BEKSE;20110209;0.1
BEKSE;20110210;-2.2
BEKSE;20110211;-1.7
BEKSE;20110212;-3.3
BEKSE;20110213;-5.3
BEKSE;20110214;-6.7
BEKSE;20110215;-5.8
BEKSE;20110216;-6.6
BEKSE;20110217;-5.9
BEKSE;20110218;-6.5
BEKSE;20110219;-6.6
BEKSE;20110220;-7.3
BEKSE;20110221;-10.5
BEKSE;20110222;-10.3
BEKSE;20110223;-14.0
BEKSE;20110224;-8.7
BEKSE;20110225;-6.4
BEKSE;20110226;-5.1
BEKSE;20110227;-7.7
BEKSE;20110228;-9.3
BEKSE;20110301;-9.6
BEKSE;20110302;-10.5
BEKSE;20110303;-7.8
BEKSE;20110304;-4.0
BEKSE;20110305;-6.5
BEKSE;20110306;-6.7
BEKSE;20110307;-3.3
BEKSE;20110308;-4.4
BEKSE;20110309;-4.9
BEKSE;20110310;-4.7
BEKSE;20110311;-
BEKSE;20110312;-1.0
BEKSE;20110313;-1.9
BEKSE;20110314;-3.7
BEKSE;20110315;0.4
BEKSE;20110316;-0.6
BEKSE;20110317;-3.2
BEKSE;20110318;-4.3
BEKSE;20110319;-7.2
BEKSE;20110320;-10.6
BEKSE;20110321;-7.2
BEKSE;20110322;-2.7
BEKSE;20110323;-0.7
BEKSE;20110324;1.1
BEKSE;20110325;-0.1
BEKSE;20110326;-0.6
BEKSE;20110327;-1.1
BEKSE;20110328;-1.6
BEKSE;20110329;-3.5
BEKSE;20110330;-2.1
BEKSE;20110331;-1.6
BEKSE;20110401;0.0
BEKSE;20110402;5.4
BEKSE;20110403;3.6
BEKSE;20110404;-4.0
BEKSE;20110405;-4.7
BEKSE;20110406;4.4
BEKSE;20110407;5.9
BEKSE;20110408;3.6
BEKSE;20110409;4.9
BEKSE;20110410;3.7
BEKSE;20110411;2.8
BEKSE;20110412;-6.6
BEKSE;20110413;-9.9
BEKSE;20110414;-8.0
BEKSE;20110415;-8.2
BEKSE;20110416;-3.7
BEKSE;20110417;-2.2
BEKSE;20110418;0.4
BEKSE;20110419;-
BEKSE;20110420;2.0
BEKSE;20110421;0.0
BEKSE;20110422;2.8
BEKSE;20110423;2.4
BEKSE;20110424;1.6
BEKSE;20110425;2.4
BEKSE;20110426;-0.5
BEKSE;20110427;-0.9
BEKSE;20110428;-1.0
BEKSE;20110429;-0.5
BEKSE;20110430;-0.2
BEKSE;20110501;1.4
BEKSE;20110502;1.9
BEKSE;20110503;-2.2
BEKSE;20110504;-3.3
BEKSE;20110505;-2.6
BEKSE;20110506;2.6
BEKSE;20110507;4.3
BEKSE;20110508;6.1
BEKSE;20110509;5.7
BEKSE;20110510;6.1
BEKSE;20110511;5.6
BEKSE;20110512;2.9
BEKSE;20110513;1.9
BEKSE;20110514;-1.1
BEKSE;20110515;-4.0
BEKSE;20110516;-4.2
BEKSE;20110517;1.7
BEKSE;20110518;2.4
BEKSE;20110519;3.5
BEKSE;20110520;3.6
BEKSE;20110521;4.1
BEKSE;20110522;5.6
BEKSE;20110523;4.6
BEKSE;20110524;7.0
BEKSE;20110525;4.7
BEKSE;20110526;6.6
BEKSE;20110527;-1.2
BEKSE;20110528;-3.2
BEKSE;20110529;2.5
BEKSE;20110530;7.1
BEKSE;20110531;-1.5
BEKSE;20110601;-2.5
BEKSE;20110602;1.3
BEKSE;20110603;5.8
BEKSE;20110604;7.5
BEKSE;20110605;5.6
BEKSE;20110606;4.6
BEKSE;20110607;4.5
BEKSE;20110608;2.4
BEKSE;20110609;-0.2
BEKSE;20110610;0.0
BEKSE;20110611;1.8
BEKSE;20110612;1.1
BEKSE;20110613;4.2
BEKSE;20110614;5.4
BEKSE;20110615;5.9
BEKSE;20110616;6.4
BEKSE;20110617;6.0
BEKSE;20110618;1.5
BEKSE;20110619;0.0
BEKSE;20110620;1.9
BEKSE;20110621;9.0
BEKSE;20110622;6.9
BEKSE;20110623;3.1
BEKSE;20110624;1.4
BEKSE;20110625;0.9
BEKSE;20110626;8.6
BEKSE;20110627;11.6
BEKSE;20110628;12.0
BEKSE;20110629;7.1
BEKSE;20110630;4.5
BEKSE;20110701;2.2
BEKSE;20110702;0.7
BEKSE;20110703;2.1
BEKSE;20110704;5.8
BEKSE;20110705;7.2
BEKSE;20110706;0.0
BEKSE;20110707;7.1
BEKSE;20110708;4.4
BEKSE;20110709;9.0
BEKSE;20110710;8.5
BEKSE;20110711;7.5
BEKSE;20110712;12.4
BEKSE;20110713;5.3
BEKSE;20110714;3.5
BEKSE;20110715;2.1
BEKSE;20110716;4.3
BEKSE;20110717;2.1
BEKSE;20110718;0.7
BEKSE;20110719;1.8
BEKSE;20110720;1.4
BEKSE;20110721;2.5
BEKSE;20110722;3.9
BEKSE;20110723;0.1
BEKSE;20110724;-1.1
BEKSE;20110725;0.9
BEKSE;20110726;2.1
BEKSE;20110727;5.3
BEKSE;20110728;4.7
BEKSE;20110729;3.3
BEKSE;20110730;5.1
BEKSE;20110731;3.4
BEKSE;20110801;4.6
BEKSE;20110802;8.0
BEKSE;20110803;8.8
BEKSE;20110804;7.8
BEKSE;20110805;8.9
BEKSE;20110806;8.4
BEKSE;20110807;5.8
BEKSE;20110808;2.7
BEKSE;20110809;2.1
BEKSE;20110810;0.2
BEKSE;20110811;5.8
BEKSE;20110812;6.6
BEKSE;20110813;6.3
BEKSE;20110814;10.2
BEKSE;20110815;7.5
BEKSE;20110816;7.8
BEKSE;20110817;10.0
BEKSE;20110818;11.9
BEKSE;20110819;0.0
BEKSE;20110820;10.7
BEKSE;20110821;13.7
BEKSE;20110822;14.3
BEKSE;20110823;12.2
BEKSE;20110824;9.6
BEKSE;20110825;11.0
BEKSE;20110826;1.2
BEKSE;20110827;-0.3
BEKSE;20110828;0.6
BEKSE;20110829;5.3
BEKSE;20110830;2.6
BEKSE;20110831;6.6
BEKSE;20110901;8.0
BEKSE;20110902;8.0
BEKSE;20110903;10.4
BEKSE;20110904;8.1
BEKSE;20110905;2.8
BEKSE;20110906;1.4
BEKSE;20110907;7.9
BEKSE;20110908;7.6
BEKSE;20110909;8.6
BEKSE;20110910;-
BEKSE;20110911;8.0
BEKSE;20110912;6.8
BEKSE;20110913;5.7
BEKSE;20110914;4.9
BEKSE;20110915;5.6
BEKSE;20110916;9.1
BEKSE;20110917;0.0
BEKSE;20110918;-2.1
BEKSE;20110919;-2.2
BEKSE;20110920;-1.6
BEKSE;20110921;6.4
BEKSE;20110922;0.0
BEKSE;20110923;4.6
BEKSE;20110924;6.4
BEKSE;20110925;6.9
BEKSE;20110926;6.2
BEKSE;20110927;-
BEKSE;20110928;7.5
