 

stn;time;rre150y0
DLBWB;1949;968.5
DLBWB;1950;1483.2
DLBWB;1951;1423.8
DLBWB;1952;1567.3
DLBWB;1953;987.8
DLBWB;1954;1410.7
DLBWB;1955;1531.0
DLBWB;1956;1351.7
DLBWB;1957;1258.3
DLBWB;1958;1507.7
DLBWB;1959;921.8
DLBWB;1960;1219.6
DLBWB;1961;1364.0
DLBWB;1962;1264.7
DLBWB;1963;1057.6
DLBWB;1964;996.6
DLBWB;1965;1705.3
DLBWB;1966;1389.2
DLBWB;1967;1291.2
DLBWB;1968;1539.7
DLBWB;1969;1228.9
DLBWB;1970;1482.1
DLBWB;1971;868.1
DLBWB;1972;1176.3
DLBWB;1973;1251.7
DLBWB;1974;1275.1
DLBWB;1975;1096.4
DLBWB;1976;925.2
DLBWB;1977;1290.2
DLBWB;1978;1364.0
DLBWB;1979;1260.0
DLBWB;1980;1350.5
DLBWB;1981;1467.9
DLBWB;1982;1288.5
DLBWB;1983;1232.5
DLBWB;1984;1170.8
DLBWB;1985;1144.0
DLBWB;1986;1467.6
DLBWB;1987;1247.1
DLBWB;1988;1508.0
DLBWB;1989;910.7
DLBWB;1990;1212.7
DLBWB;1991;835.8
DLBWB;1992;1158.9
DLBWB;1993;1313.0
DLBWB;1994;1379.6
DLBWB;1995;1507.1
DLBWB;1996;1038.9
DLBWB;1997;1030.3
DLBWB;1998;1182.0
DLBWB;1999;1308.4
DLBWB;2000;1240.9
