 

stn;time;hto000y0
SMZ;1959;27
SMZ;1960;38
SMZ;1961;24
SMZ;1962;21
SMZ;1963;17
SMZ;1964;7
SMZ;1965;18
SMZ;1966;22
SMZ;1967;21
SMZ;1968;22
SMZ;1969;18
SMZ;1970;24
SMZ;1971;25
SMZ;1972;17
SMZ;1973;11
SMZ;1974;12
SMZ;1975;25
SMZ;1976;12
SMZ;1977;28
SMZ;1978;25
SMZ;1979;30
SMZ;1980;25
SMZ;1981;14
SMZ;1982;20
