 

stn;time;rzz150mx
IYSMG;201411;1.9
IYSMG;201412;1.4
IYSMG;201501;0.8
IYSMG;201502;0.2
IYSMG;201503;0.9
IYSMG;201504;1.6
IYSMG;201505;2.8
IYSMG;201506;9.0
IYSMG;201507;6.2
IYSMG;201508;5.1
IYSMG;201509;5.2
IYSMG;201510;1.2
IYSMG;201511;0.4
IYSMG;201512;0.4
IYSMG;201601;1.4
IYSMG;201602;0.4
IYSMG;201603;0.9
IYSMG;201604;1.8
IYSMG;201605;3.0
IYSMG;201606;3.0
IYSMG;201607;7.2
IYSMG;201608;4.3
IYSMG;201609;1.7
IYSMG;201610;1.8
IYSMG;201611;1.2
IYSMG;201612;0.1
IYSMG;201701;0.4
IYSMG;201702;1.3
IYSMG;201703;0.6
IYSMG;201704;2.1
IYSMG;201705;1.9
IYSMG;201706;5.4
IYSMG;201707;5.6
IYSMG;201708;6.6
IYSMG;201709;2.7
IYSMG;201710;0.9
IYSMG;201711;3.4
IYSMG;201712;0.4
IYSMG;201801;1.4
IYSMG;201802;0.3
IYSMG;201803;1.1
IYSMG;201804;0.9
IYSMG;201805;2.3
IYSMG;201806;7.4
IYSMG;201807;4.1
IYSMG;201808;11.3
IYSMG;201809;3.6
IYSMG;201810;3.5
IYSMG;201811;0.9
IYSMG;201812;0.7
IYSMG;201901;0.5
IYSMG;201902;0.7
