 

stn;time;fu3010m1
MMTRG;201502;55.4
MMTRG;201503;92.5
MMTRG;201504;68.4
MMTRG;201505;42.5
MMTRG;201506;55.4
MMTRG;201507;59.4
MMTRG;201508;87.1
MMTRG;201509;64.8
MMTRG;201510;35.3
MMTRG;201511;61.2
MMTRG;201512;44.3
MMTRG;201601;68.4
MMTRG;201602;76.0
MMTRG;201603;76.0
MMTRG;201604;57.2
MMTRG;201605;55.4
MMTRG;201606;44.3
MMTRG;201607;46.4
MMTRG;201608;42.5
MMTRG;201609;40.7
MMTRG;201610;42.5
MMTRG;201611;53.6
MMTRG;201612;35.3
MMTRG;201701;66.6
MMTRG;201702;77.8
MMTRG;201703;68.4
MMTRG;201704;42.5
MMTRG;201705;48.2
MMTRG;201706;57.2
MMTRG;201707;66.6
MMTRG;201708;79.6
MMTRG;201709;55.4
