 

stn;time;rre150yx
SDO;1901;100.3
SDO;1902;72.0
SDO;1903;106.0
SDO;1904;45.5
SDO;1905;75.0
SDO;1906;130.0
SDO;1907;114.0
SDO;1908;132.0
SDO;1909;65.2
SDO;1910;73.5
SDO;1911;110.0
SDO;1912;60.0
SDO;1913;85.1
SDO;1914;93.6
SDO;1915;74.6
SDO;1916;60.0
SDO;1917;72.2
SDO;1918;70.0
SDO;1919;50.0
SDO;1920;77.4
SDO;1921;41.7
SDO;1922;110.0
SDO;1923;110.0
SDO;1924;94.0
SDO;1925;233.0
SDO;1926;120.2
SDO;1927;73.2
SDO;1928;113.7
SDO;1929;65.7
SDO;1930;78.0
SDO;1931;79.6
SDO;1932;63.1
SDO;1933;86.5
SDO;1934;94.9
SDO;1935;96.4
SDO;1936;91.8
SDO;1937;74.0
SDO;1938;60.0
SDO;1939;63.9
SDO;1940;82.3
SDO;1941;57.7
SDO;1942;120.0
SDO;1943;88.0
SDO;1944;69.0
SDO;1945;128.8
SDO;1946;53.0
SDO;1947;71.2
SDO;1948;109.0
SDO;1949;38.6
SDO;1950;97.0
SDO;1951;160.0
SDO;1952;65.0
SDO;1953;54.1
SDO;1954;126.5
SDO;1955;85.5
SDO;1956;90.0
SDO;1957;84.8
SDO;1958;93.5
SDO;1959;55.5
SDO;1960;116.3
SDO;1961;51.2
SDO;1962;49.0
SDO;1963;95.4
SDO;1964;71.8
SDO;1965;95.0
SDO;1966;92.0
SDO;1967;63.5
