 

stn;time;rsd700y0
WCH;1900;0
WCH;1901;0
WCH;1902;0
WCH;1903;0
WCH;1904;0
WCH;1905;0
WCH;1906;0
WCH;1907;0
WCH;1908;0
WCH;1909;0
WCH;1910;0
WCH;1911;0
WCH;1912;0
WCH;1913;0
WCH;1914;0
WCH;1915;0
WCH;1916;0
WCH;1917;0
WCH;1918;0
WCH;1919;0
WCH;1920;0
WCH;1921;0
WCH;1922;0
WCH;1923;0
WCH;1924;0
WCH;1925;0
WCH;1926;0
WCH;1927;0
WCH;1928;0
WCH;1929;0
WCH;1930;0
WCH;1931;0
WCH;1932;0
WCH;1933;0
WCH;1934;0
WCH;1935;0
WCH;1936;0
WCH;1937;0
WCH;1938;0
WCH;1939;0
WCH;1940;0
WCH;1941;0
WCH;1942;0
WCH;1943;0
WCH;1944;0
WCH;1945;0
WCH;1946;0
WCH;1947;0
WCH;1948;0
WCH;1949;0
WCH;1950;0
WCH;1951;0
WCH;1952;0
WCH;1953;1
WCH;1954;0
WCH;1955;0
WCH;1956;0
WCH;1957;0
WCH;1958;0
WCH;1959;0
WCH;1960;0
WCH;1961;0
WCH;1962;0
WCH;1963;0
WCH;1964;0
WCH;1965;0
WCH;1966;0
WCH;1967;0
WCH;1968;1
WCH;1969;0
WCH;1970;0
WCH;1971;0
WCH;1972;1
WCH;1973;0
WCH;1974;0
WCH;1975;1
WCH;1976;0
WCH;1977;0
WCH;1978;0
WCH;1979;0
WCH;1980;0
WCH;1981;0
WCH;1982;0
WCH;1983;0
WCH;1984;0
WCH;1985;0
WCH;1986;0
WCH;1987;0
WCH;1988;0
WCH;1989;0
WCH;1990;0
WCH;1991;0
WCH;1992;0
WCH;1993;0
WCH;1994;1
WCH;1995;0
WCH;1996;0
WCH;1997;0
WCH;1998;0
WCH;1999;0
WCH;2000;0
WCH;2001;0
WCH;2002;0
WCH;2003;0
WCH;2004;0
WCH;2005;0
WCH;2006;0
WCH;2007;0
WCH;2008;0
WCH;2009;0
WCH;2010;1
WCH;2011;0
WCH;2012;0
WCH;2013;0
WCH;2014;0
WCH;2015;0
WCH;2016;0
WCH;2017;0
WCH;2018;0
WCH;2019;0
WCH;2020;0
