 

stn;time;rzz150mx
SIM;201611;1.0
SIM;201612;0.4
SIM;201701;1.2
SIM;201702;0.7
SIM;201703;1.7
SIM;201704;0.8
SIM;201705;1.8
SIM;201706;3.0
SIM;201707;6.9
SIM;201708;5.4
SIM;201709;1.0
SIM;201710;1.1
SIM;201711;1.7
SIM;201712;1.1
SIM;201801;2.3
SIM;201802;0.6
SIM;201803;1.3
SIM;201804;5.0
SIM;201805;3.0
SIM;201806;6.0
SIM;201807;3.2
SIM;201808;9.1
SIM;201809;4.8
SIM;201810;2.3
SIM;201811;1.7
SIM;201812;1.9
SIM;201901;0.6
SIM;201902;0.8
SIM;201903;1.1
SIM;201904;1.4
SIM;201905;0.6
SIM;201906;6.9
SIM;201907;1.7
SIM;201908;2.2
SIM;201909;1.6
SIM;201910;1.9
SIM;201911;1.5
SIM;201912;1.4
SIM;202001;0.7
SIM;202002;1.8
SIM;202003;1.5
SIM;202004;1.2
SIM;202005;1.5
SIM;202006;3.6
SIM;202007;3.1
SIM;202008;3.0
SIM;202009;0.9
SIM;202010;4.0
SIM;202011;0.6
SIM;202012;1.3
SIM;202101;1.2
SIM;202102;0.4
SIM;202103;0.9
