 

stn;time;fu3010m1
CIM;200608;97.6
CIM;200609;66.2
CIM;200610;83.9
CIM;200611;77.4
CIM;200612;60.5
CIM;200701;131.4
CIM;200702;76.0
CIM;200703;88.9
CIM;200704;50.8
CIM;200705;96.8
CIM;200706;97.6
CIM;200707;78.5
CIM;200708;97.6
CIM;200709;95.4
CIM;200710;77.0
CIM;200711;118.1
CIM;200712;83.9
CIM;200801;103.0
CIM;200802;70.6
CIM;200803;104.4
CIM;200804;99.0
CIM;200805;64.8
CIM;200806;79.6
CIM;200807;87.8
CIM;200808;109.1
CIM;200809;76.3
CIM;200810;92.5
CIM;200811;85.7
CIM;200812;99.7
CIM;200901;92.2
CIM;200902;88.9
CIM;200903;104.0
CIM;200904;72.4
CIM;200905;72.7
CIM;200906;98.6
CIM;200907;119.2
CIM;200908;100.1
CIM;200909;123.1
CIM;200910;93.2
CIM;200911;87.5
CIM;200912;82.4
CIM;201001;79.9
CIM;201002;58.7
CIM;201003;81.7
CIM;201004;74.5
CIM;201005;80.3
CIM;201006;82.8
CIM;201007;91.1
CIM;201008;105.1
CIM;201009;63.0
CIM;201010;94.0
CIM;201011;73.1
CIM;201012;85.3
CIM;201101;91.1
CIM;201102;56.9
CIM;201103;54.7
CIM;201104;104.4
CIM;201105;69.8
CIM;201106;91.1
CIM;201107;94.0
CIM;201108;115.9
CIM;201109;104.8
CIM;201110;76.7
CIM;201111;55.4
CIM;201112;92.9
CIM;201201;74.2
CIM;201202;113.4
CIM;201203;87.8
CIM;201204;75.2
