 

stn;time;fklnd3m0
DIA;201802;0
DIA;201803;3
DIA;201804;3
DIA;201805;0
DIA;201806;0
DIA;201807;0
DIA;201808;0
DIA;201809;1
DIA;201810;3
DIA;201811;3
DIA;201812;3
DIA;201901;3
DIA;201902;2
DIA;201903;6
DIA;201904;2
DIA;201905;1
DIA;201906;1
DIA;201907;0
DIA;201908;0
DIA;201909;0
DIA;201910;3
DIA;201911;7
DIA;201912;8
DIA;202001;3
DIA;202002;13
DIA;202003;3
DIA;202004;0
DIA;202005;1
DIA;202006;0
DIA;202007;0
DIA;202008;1
DIA;202009;0
DIA;202010;7
DIA;202011;1
DIA;202012;3
DIA;202101;4
DIA;202102;2
DIA;202103;4
