 

stn;time;rhh150yx
BERIF;2003;31.6
BERIF;2004;25.0
BERIF;2005;14.1
BERIF;2006;28.6
BERIF;2007;20.4
BERIF;2008;27.0
BERIF;2009;26.9
BERIF;2010;47.8
BERIF;2011;13.2
BERIF;2012;10.3
BERIF;2013;24.3
BERIF;2014;15.5
BERIF;2015;36.9
BERIF;2016;16.2
BERIF;2017;17.4
BERIF;2018;21.2
BERIF;2019;25.2
BERIF;2020;29.5
