 

stn;time;rhh150mx
BEKAP;199607;5.5
BEKAP;199608;14.0
BEKAP;199609;6.2
BEKAP;199610;5.5
BEKAP;199611;8.6
BEKAP;199612;2.1
BEKAP;199701;3.1
BEKAP;199702;5.2
BEKAP;199703;5.2
BEKAP;199704;8.6
BEKAP;199705;8.8
BEKAP;199706;12.7
BEKAP;199707;8.0
BEKAP;199708;10.0
BEKAP;199709;16.5
BEKAP;199710;3.4
BEKAP;199711;5.1
BEKAP;199712;4.4
BEKAP;199801;4.4
BEKAP;199802;2.0
BEKAP;199803;3.8
BEKAP;199804;6.0
BEKAP;199805;12.9
BEKAP;199806;8.0
BEKAP;199807;5.8
BEKAP;199808;5.6
BEKAP;199809;12.0
BEKAP;199810;9.1
BEKAP;199811;4.4
BEKAP;199812;2.0
BEKAP;199901;2.8
BEKAP;199902;5.0
BEKAP;199903;3.0
BEKAP;199904;6.4
BEKAP;199905;14.7
BEKAP;199906;16.9
BEKAP;199907;9.0
BEKAP;199908;13.9
BEKAP;199909;47.1
BEKAP;199910;3.3
BEKAP;199911;2.8
BEKAP;199912;4.2
BEKAP;200001;1.7
BEKAP;200002;4.7
BEKAP;200003;3.2
BEKAP;200004;4.0
BEKAP;200005;6.6
BEKAP;200006;18.2
BEKAP;200007;15.6
BEKAP;200008;12.1
BEKAP;200009;7.7
BEKAP;200010;5.9
BEKAP;200011;4.1
BEKAP;200012;3.7
BEKAP;200101;7.2
BEKAP;200102;6.6
BEKAP;200103;6.9
BEKAP;200104;5.6
BEKAP;200105;1.5
BEKAP;200106;10.3
BEKAP;200107;7.2
BEKAP;200108;12.8
BEKAP;200109;7.7
BEKAP;200110;4.9
BEKAP;200111;6.2
BEKAP;200112;3.4
BEKAP;200201;3.4
BEKAP;200202;5.5
BEKAP;200203;4.3
BEKAP;200204;1.9
BEKAP;200205;4.5
BEKAP;200206;24.3
BEKAP;200207;21.7
BEKAP;200208;11.9
BEKAP;200209;9.4
BEKAP;200210;10.4
BEKAP;200211;5.7
BEKAP;200212;2.0
BEKAP;200301;5.5
BEKAP;200302;4.3
BEKAP;200303;3.9
BEKAP;200304;4.9
BEKAP;200305;20.5
BEKAP;200306;9.0
BEKAP;200307;26.4
BEKAP;200308;10.5
BEKAP;200309;8.8
BEKAP;200310;5.5
BEKAP;200311;2.0
BEKAP;200312;2.9
BEKAP;200401;4.9
BEKAP;200402;2.8
BEKAP;200403;2.9
BEKAP;200404;3.5
BEKAP;200405;4.0
BEKAP;200406;8.9
BEKAP;200407;9.3
BEKAP;200408;13.6
BEKAP;200409;4.8
BEKAP;200410;7.2
BEKAP;200411;3.4
BEKAP;200412;4.5
BEKAP;200501;7.0
BEKAP;200502;2.7
BEKAP;200503;3.8
BEKAP;200504;6.3
BEKAP;200505;4.6
BEKAP;200506;4.7
BEKAP;200507;6.1
BEKAP;200508;9.6
BEKAP;200509;11.3
BEKAP;200510;6.4
BEKAP;200511;2.0
BEKAP;200512;6.4
BEKAP;200601;2.8
BEKAP;200602;3.6
BEKAP;200603;7.2
BEKAP;200604;5.7
BEKAP;200605;8.4
BEKAP;200606;4.8
BEKAP;200607;8.2
BEKAP;200608;7.2
BEKAP;200609;10.6
BEKAP;200610;15.0
BEKAP;200611;2.1
BEKAP;200612;10.3
BEKAP;200701;4.3
BEKAP;200702;5.1
BEKAP;200703;4.4
BEKAP;200704;5.7
BEKAP;200705;12.2
BEKAP;200706;28.3
BEKAP;200707;12.2
BEKAP;200708;36.8
BEKAP;200709;6.9
BEKAP;200710;4.7
BEKAP;200711;3.1
BEKAP;200712;2.6
BEKAP;200801;3.5
BEKAP;200802;4.7
BEKAP;200803;3.3
BEKAP;200804;5.1
BEKAP;200805;3.9
BEKAP;200806;4.8
BEKAP;200807;5.7
BEKAP;200808;12.7
BEKAP;200809;5.0
BEKAP;200810;11.6
BEKAP;200811;4.4
BEKAP;200812;4.7
BEKAP;200901;3.2
BEKAP;200902;1.9
BEKAP;200903;2.6
BEKAP;200904;4.8
BEKAP;200905;8.8
BEKAP;200906;11.2
BEKAP;200907;22.9
BEKAP;200908;5.2
BEKAP;200909;4.3
BEKAP;200910;21.4
BEKAP;200911;5.6
BEKAP;200912;5.1
BEKAP;201001;2.1
BEKAP;201002;2.9
BEKAP;201003;3.7
BEKAP;201004;4.2
BEKAP;201005;5.5
BEKAP;201006;9.0
BEKAP;201007;11.5
BEKAP;201008;7.4
BEKAP;201009;3.3
BEKAP;201010;3.2
BEKAP;201011;3.9
BEKAP;201012;4.7
BEKAP;201101;3.7
BEKAP;201102;2.2
BEKAP;201103;3.5
BEKAP;201104;2.4
BEKAP;201105;6.3
BEKAP;201106;7.0
BEKAP;201107;6.9
BEKAP;201108;6.5
BEKAP;201109;35.0
BEKAP;201110;5.1
BEKAP;201111;2.3
BEKAP;201112;7.2
BEKAP;201201;4.0
BEKAP;201202;1.3
BEKAP;201203;2.2
BEKAP;201204;4.7
BEKAP;201205;6.8
BEKAP;201206;6.5
BEKAP;201207;7.3
BEKAP;201208;17.4
BEKAP;201209;5.8
BEKAP;201210;17.3
BEKAP;201211;6.7
BEKAP;201212;5.2
BEKAP;201301;2.3
BEKAP;201302;2.9
BEKAP;201303;2.7
BEKAP;201304;6.9
BEKAP;201305;5.9
BEKAP;201306;5.3
BEKAP;201307;23.8
BEKAP;201308;14.8
BEKAP;201309;15.5
BEKAP;201310;7.6
BEKAP;201311;6.8
BEKAP;201312;4.1
BEKAP;201401;4.8
BEKAP;201402;6.2
BEKAP;201403;4.4
BEKAP;201404;8.4
BEKAP;201405;5.7
BEKAP;201406;10.1
BEKAP;201407;23.1
BEKAP;201408;4.2
BEKAP;201409;2.6
BEKAP;201410;6.1
BEKAP;201411;3.4
BEKAP;201412;3.1
BEKAP;201501;3.3
BEKAP;201502;3.2
BEKAP;201503;2.8
BEKAP;201504;3.7
BEKAP;201505;6.2
BEKAP;201506;38.1
BEKAP;201507;10.6
BEKAP;201508;9.5
BEKAP;201509;8.2
BEKAP;201510;3.5
BEKAP;201511;8.0
BEKAP;201512;1.3
BEKAP;201601;8.0
BEKAP;201602;4.7
BEKAP;201603;3.2
BEKAP;201604;4.8
BEKAP;201605;5.6
BEKAP;201606;22.9
BEKAP;201607;11.1
BEKAP;201608;14.6
BEKAP;201609;3.5
BEKAP;201610;6.4
BEKAP;201611;7.2
BEKAP;201612;0.4
BEKAP;201701;2.3
BEKAP;201702;5.0
BEKAP;201703;4.0
BEKAP;201704;3.4
BEKAP;201705;31.3
BEKAP;201706;21.2
BEKAP;201707;10.9
BEKAP;201708;7.4
BEKAP;201709;6.3
BEKAP;201710;5.5
BEKAP;201711;8.0
BEKAP;201712;5.6
BEKAP;201801;5.3
BEKAP;201802;3.8
BEKAP;201803;5.4
BEKAP;201804;2.8
BEKAP;201805;13.3
BEKAP;201806;8.7
BEKAP;201807;23.0
BEKAP;201808;15.0
BEKAP;201809;3.3
BEKAP;201810;2.8
BEKAP;201811;4.0
BEKAP;201812;4.6
BEKAP;201901;2.1
BEKAP;201902;5.2
BEKAP;201903;5.6
BEKAP;201904;3.8
BEKAP;201905;5.0
BEKAP;201906;11.7
BEKAP;201907;14.6
BEKAP;201908;6.4
BEKAP;201909;4.0
BEKAP;201910;6.6
BEKAP;201911;3.8
BEKAP;201912;5.8
BEKAP;202001;2.8
BEKAP;202002;5.8
BEKAP;202003;5.4
BEKAP;202004;3.8
