 

stn;time;fu3010m1
NABBER;200706;87.5
NABBER;200707;56.5
NABBER;200708;41.0
NABBER;200709;47.9
NABBER;200710;50.4
NABBER;200711;55.1
NABBER;200712;70.9
NABBER;200801;59.8
NABBER;200802;54.0
NABBER;200803;-
NABBER;200804;52.2
NABBER;200805;46.8
NABBER;200806;56.2
NABBER;200807;60.1
NABBER;200808;49.3
NABBER;200809;51.8
NABBER;200810;47.2
NABBER;200811;68.4
NABBER;200812;64.4
NABBER;200901;92.2
NABBER;200902;96.1
NABBER;200903;92.5
NABBER;200904;71.6
NABBER;200905;55.4
NABBER;200906;60.5
NABBER;200907;54.0
