 

stn;time;hns000mx
JAU;201212;23
JAU;201301;17
JAU;201302;29
JAU;201303;-
JAU;201304;9
JAU;201305;5
JAU;201306;0
JAU;201307;0
JAU;201308;0
JAU;201309;0
JAU;201310;4
JAU;201311;20
JAU;201312;25
JAU;201401;21
JAU;201402;17
JAU;201403;15
JAU;201404;1
JAU;201405;0
JAU;201406;0
JAU;201407;0
JAU;201408;0
JAU;201409;0
JAU;201410;3
JAU;201411;5
JAU;201412;24
JAU;201501;25
JAU;201502;29
JAU;201503;-
JAU;201504;4
JAU;201505;3
JAU;201506;0
JAU;201507;0
JAU;201508;0
JAU;201509;0
JAU;201510;0
JAU;201511;21
JAU;201512;0
JAU;201601;33
JAU;201602;16
JAU;201603;21
JAU;201604;16
JAU;201605;2
JAU;201606;0
JAU;201607;0
JAU;201608;0
JAU;201609;0
JAU;201610;0
JAU;201611;17
JAU;201612;2
JAU;201701;23
JAU;201702;29
JAU;201703;28
JAU;201704;24
JAU;201705;0
JAU;201706;0
JAU;201707;0
JAU;201708;0
JAU;201709;0
