 

stn;time;rre150y0
SWA;1972;2248.1
SWA;1973;2615.7
SWA;1974;2734.9
SWA;1975;2086.1
SWA;1976;1879.5
SWA;1977;2703.8
SWA;1978;2473.6
SWA;1979;2772.1
SWA;1980;2763.1
SWA;1981;3135.4
SWA;1982;2347.4
SWA;1983;2208.9
SWA;1984;2219.1
SWA;1985;2215.0
SWA;1986;2412.4
SWA;1987;2578.1
SWA;1988;2656.2
SWA;1989;2011.7
SWA;1990;2540.8
SWA;1991;2263.3
SWA;1992;2370.0
SWA;1993;2637.6
SWA;1994;2565.0
SWA;1995;3085.1
SWA;1996;2342.8
SWA;1997;2189.3
SWA;1998;2490.1
SWA;1999;3246.0
SWA;2000;2700.1
SWA;2001;2602.4
SWA;2002;2888.0
SWA;2003;1958.4
SWA;2004;2387.3
SWA;2005;2294.8
SWA;2006;2489.8
SWA;2007;2423.5
SWA;2008;2458.5
SWA;2009;2356.8
SWA;2010;2566.8
SWA;2011;2270.4
SWA;2012;2622.7
SWA;2013;2655.9
SWA;2014;2486.4
SWA;2015;2151.9
SWA;2016;2510.3
SWA;2017;2715.5
SWA;2018;1823.4
SWA;2019;2563.9
SWA;2020;2276.6
