 

stn;time;tre200y0
RUE;1983;8.9
RUE;1984;7.9
RUE;1985;7.9
RUE;1986;8.1
RUE;1987;7.9
RUE;1988;9.0
RUE;1989;9.5
RUE;1990;9.6
RUE;1991;8.5
RUE;1992;9.3
RUE;1993;8.8
RUE;1994;10.1
RUE;1995;9.1
RUE;1996;7.9
RUE;1997;9.4
RUE;1998;9.4
RUE;1999;9.3
RUE;2000;10.2
RUE;2001;9.4
RUE;2002;10.0
RUE;2003;10.0
RUE;2004;9.1
RUE;2005;9.0
RUE;2006;9.6
RUE;2007;9.8
RUE;2008;9.3
RUE;2009;9.6
RUE;2010;8.4
RUE;2011;10.5
RUE;2012;9.5
RUE;2013;8.9
RUE;2014;10.5
RUE;2015;10.5
RUE;2016;9.7
RUE;2017;10.0
RUE;2018;10.8
RUE;2019;10.4
RUE;2020;10.9
