 

stn;time;hto000y0
ABO;1985;9
ABO;1986;11
ABO;1987;16
ABO;1988;12
ABO;1989;4
ABO;1990;3
ABO;1991;3
ABO;1992;8
ABO;1993;3
ABO;1994;2
ABO;1995;7
ABO;1996;6
ABO;1997;3
ABO;1998;3
ABO;1999;15
ABO;2000;6
ABO;2001;4
ABO;2002;3
ABO;2003;9
ABO;2004;5
ABO;2005;14
ABO;2006;10
ABO;2007;5
ABO;2008;8
ABO;2009;20
ABO;2010;12
ABO;2011;5
ABO;2012;17
ABO;2013;16
ABO;2014;9
ABO;2015;8
ABO;2016;6
ABO;2017;8
ABO;2018;4
ABO;2019;11
ABO;2020;3
