 

stn;time;rhh150mx
AMW;201608;10.0
AMW;201609;5.4
AMW;201610;10.6
AMW;201611;3.1
AMW;201612;2.0
AMW;201701;1.6
AMW;201702;6.4
AMW;201703;2.0
AMW;201704;6.1
AMW;201705;23.2
AMW;201706;14.4
AMW;201707;19.3
AMW;201708;19.9
AMW;201709;6.9
AMW;201710;7.0
AMW;201711;4.1
AMW;201712;8.1
AMW;201801;3.3
AMW;201802;3.2
AMW;201803;3.7
AMW;201804;2.0
AMW;201805;17.6
AMW;201806;15.9
AMW;201807;24.3
AMW;201808;30.9
AMW;201809;7.1
AMW;201810;5.0
AMW;201811;1.1
AMW;201812;5.4
AMW;201901;2.3
AMW;201902;4.1
AMW;201903;3.8
AMW;201904;3.0
AMW;201905;10.5
AMW;201906;5.9
AMW;201907;11.1
AMW;201908;11.9
AMW;201909;13.1
AMW;201910;7.4
AMW;201911;1.6
AMW;201912;5.5
AMW;202001;3.4
AMW;202002;8.5
AMW;202003;3.2
AMW;202004;2.9
AMW;202005;3.0
AMW;202006;8.0
AMW;202007;6.5
AMW;202008;9.0
AMW;202009;8.3
AMW;202010;6.4
AMW;202011;1.3
AMW;202012;2.8
AMW;202101;4.5
AMW;202102;3.2
AMW;202103;3.4
