 

stn;time;rre150yx
KUE;1900;39.5
KUE;1901;51.5
KUE;1902;45.4
KUE;1903;44.8
KUE;1904;37.5
KUE;1905;42.1
KUE;1906;77.3
KUE;1907;48.9
KUE;1908;41.0
KUE;1909;39.5
KUE;1910;73.0
KUE;1911;29.0
KUE;1912;72.1
KUE;1913;25.9
KUE;1914;40.4
KUE;1915;48.3
KUE;1916;36.6
KUE;1917;41.3
KUE;1918;44.6
KUE;1919;33.1
KUE;1920;37.8
KUE;1921;36.2
KUE;1922;43.6
KUE;1923;45.0
KUE;1924;63.0
KUE;1925;59.8
KUE;1926;46.5
KUE;1927;57.2
KUE;1928;47.0
KUE;1929;31.1
KUE;1930;48.5
KUE;1931;68.2
KUE;1932;45.2
KUE;1933;40.6
KUE;1934;70.1
KUE;1935;50.5
KUE;1936;46.2
KUE;1937;36.4
KUE;1938;65.6
KUE;1939;53.7
KUE;1940;45.9
KUE;1941;36.1
KUE;1942;48.0
KUE;1943;42.9
KUE;1944;36.3
KUE;1945;52.4
KUE;1946;74.4
KUE;1947;33.0
KUE;1948;52.8
KUE;1949;26.1
KUE;1950;41.2
KUE;1951;39.9
KUE;1952;50.3
KUE;1953;68.3
KUE;1954;61.1
KUE;1955;44.5
KUE;1956;43.8
KUE;1957;55.6
KUE;1958;51.8
KUE;1959;33.2
KUE;1960;44.8
KUE;1961;34.5
KUE;1962;41.5
KUE;1963;41.1
KUE;1964;44.2
KUE;1965;42.8
KUE;1966;32.1
KUE;1967;33.5
KUE;1968;93.6
KUE;1969;29.8
KUE;1970;54.0
KUE;1971;38.0
KUE;1972;64.3
KUE;1973;79.7
KUE;1974;40.1
KUE;1975;42.5
KUE;1976;77.3
KUE;1977;50.4
KUE;1978;91.5
KUE;1979;67.6
KUE;1980;33.7
KUE;1981;70.8
KUE;1982;55.2
KUE;1983;43.3
KUE;1984;57.4
KUE;1985;39.2
KUE;1986;40.2
KUE;1987;65.5
KUE;1988;72.5
KUE;1989;40.0
KUE;1990;67.7
KUE;1991;54.1
KUE;1992;65.8
KUE;1993;77.1
KUE;1994;97.7
KUE;1995;54.2
KUE;1996;37.3
KUE;1997;40.2
KUE;1998;42.7
KUE;1999;94.3
KUE;2000;66.8
KUE;2001;44.0
KUE;2002;58.5
KUE;2003;38.2
KUE;2004;51.5
KUE;2005;44.0
KUE;2006;44.1
KUE;2007;78.3
KUE;2008;52.2
KUE;2009;52.8
KUE;2010;47.8
KUE;2011;70.5
KUE;2012;52.5
KUE;2013;54.8
KUE;2014;44.2
KUE;2015;74.8
KUE;2016;41.1
KUE;2017;49.5
KUE;2018;50.0
KUE;2019;35.0
KUE;2020;36.5
