 

stn;time;rhs150d0
GTT;18760801;2.8
GTT;18760802;0.0
GTT;18760803;0.0
GTT;18760804;0.0
GTT;18760805;0.0
GTT;18760806;5.9
GTT;18760807;0.0
GTT;18760808;0.0
GTT;18760809;0.0
GTT;18760810;0.0
GTT;18760811;0.0
GTT;18760812;0.0
GTT;18760813;0.0
GTT;18760814;6.4
GTT;18760815;1.7
GTT;18760816;0.0
GTT;18760817;0.0
GTT;18760818;0.0
GTT;18760819;0.0
GTT;18760820;0.0
GTT;18760821;0.0
GTT;18760822;13.4
GTT;18760823;14.4
GTT;18760824;24.3
GTT;18760825;26.5
GTT;18760826;0.0
GTT;18760827;10.1
GTT;18760828;3.6
GTT;18760829;3.2
GTT;18760830;5.4
GTT;18760831;11.0
GTT;18760901;0.0
GTT;18760902;0.0
GTT;18760903;0.0
GTT;18760904;0.0
GTT;18760905;0.0
GTT;18760906;0.0
GTT;18760907;12.6
GTT;18760908;6.0
GTT;18760909;0.0
GTT;18760910;0.0
GTT;18760911;1.3
GTT;18760912;5.0
GTT;18760913;2.3
GTT;18760914;26.8
GTT;18760915;0.9
GTT;18760916;1.9
GTT;18760917;13.0
GTT;18760918;6.4
GTT;18760919;0.0
GTT;18760920;0.0
GTT;18760921;0.0
GTT;18760922;0.0
GTT;18760923;0.0
GTT;18760924;13.6
GTT;18760925;0.0
GTT;18760926;7.4
GTT;18760927;0.0
GTT;18760928;30.7
GTT;18760929;0.0
GTT;18760930;17.9
GTT;18761001;0.4
GTT;18761002;0.0
GTT;18761003;0.0
GTT;18761004;0.0
GTT;18761005;0.0
GTT;18761006;0.0
GTT;18761007;0.0
GTT;18761008;0.0
GTT;18761009;0.0
GTT;18761010;1.7
GTT;18761011;0.0
GTT;18761012;0.0
GTT;18761013;0.0
GTT;18761014;0.0
GTT;18761015;0.0
GTT;18761016;0.0
GTT;18761017;0.0
GTT;18761018;0.0
GTT;18761019;0.0
GTT;18761020;16.4
GTT;18761021;2.7
GTT;18761022;1.1
GTT;18761023;1.4
GTT;18761024;0.0
GTT;18761025;0.0
GTT;18761026;0.0
GTT;18761027;0.0
GTT;18761028;0.0
GTT;18761029;0.0
GTT;18761030;1.5
GTT;18761031;4.7
GTT;18761101;6.6
GTT;18761102;0.0
GTT;18761103;4.8
GTT;18761104;44.9
GTT;18761105;0.0
GTT;18761106;42.9
GTT;18761107;16.5
GTT;18761108;0.0
GTT;18761109;6.6
GTT;18761110;6.4
GTT;18761111;2.0
GTT;18761112;8.2
GTT;18761113;0.0
GTT;18761114;0.0
GTT;18761115;0.0
GTT;18761116;0.0
GTT;18761117;7.2
GTT;18761118;5.2
GTT;18761119;15.8
GTT;18761120;23.5
GTT;18761121;8.2
GTT;18761122;0.0
GTT;18761123;0.0
GTT;18761124;0.0
GTT;18761125;0.0
GTT;18761126;0.0
GTT;18761127;0.0
GTT;18761128;0.0
GTT;18761129;0.0
GTT;18761130;0.0
GTT;18761201;0.0
GTT;18761202;0.0
GTT;18761203;0.0
GTT;18761204;4.4
GTT;18761205;0.9
GTT;18761206;9.1
GTT;18761207;7.9
GTT;18761208;0.1
GTT;18761209;7.8
GTT;18761210;0.0
GTT;18761211;0.0
GTT;18761212;0.0
GTT;18761213;0.0
GTT;18761214;0.0
GTT;18761215;0.0
GTT;18761216;0.0
GTT;18761217;0.0
GTT;18761218;0.5
GTT;18761219;0.0
GTT;18761220;9.0
GTT;18761221;4.7
GTT;18761222;0.0
GTT;18761223;0.0
GTT;18761224;13.5
GTT;18761225;0.0
GTT;18761226;0.0
GTT;18761227;0.0
GTT;18761228;0.0
GTT;18761229;0.0
GTT;18761230;0.0
GTT;18761231;0.0
GTT;18770101;4.4
GTT;18770102;0.0
GTT;18770103;0.0
GTT;18770104;0.3
GTT;18770105;0.0
GTT;18770106;0.0
GTT;18770107;0.0
GTT;18770108;0.0
GTT;18770109;0.0
GTT;18770110;0.0
GTT;18770111;0.0
GTT;18770112;0.0
GTT;18770113;0.0
GTT;18770114;0.0
GTT;18770115;18.7
GTT;18770116;0.0
GTT;18770117;0.0
GTT;18770118;0.0
GTT;18770119;0.0
GTT;18770120;2.7
GTT;18770121;6.5
GTT;18770122;0.0
GTT;18770123;0.0
GTT;18770124;0.0
GTT;18770125;25.9
GTT;18770126;20.7
GTT;18770127;0.0
GTT;18770128;19.0
GTT;18770129;26.2
GTT;18770130;18.1
GTT;18770131;1.9
GTT;18770201;9.1
GTT;18770202;2.2
GTT;18770203;0.0
GTT;18770204;16.9
GTT;18770205;0.0
GTT;18770206;8.3
GTT;18770207;0.0
GTT;18770208;6.3
GTT;18770209;2.0
GTT;18770210;0.0
GTT;18770211;1.4
GTT;18770212;20.0
GTT;18770213;87.8
GTT;18770214;13.3
GTT;18770215;0.0
GTT;18770216;8.5
GTT;18770217;8.5
GTT;18770218;1.9
GTT;18770219;0.0
GTT;18770220;3.3
GTT;18770221;20.0
GTT;18770222;1.3
GTT;18770223;0.0
GTT;18770224;3.4
GTT;18770225;4.2
GTT;18770226;17.7
GTT;18770227;24.3
GTT;18770228;10.2
GTT;18770301;11.6
GTT;18770302;0.0
GTT;18770303;3.4
GTT;18770304;11.4
GTT;18770305;20.4
GTT;18770306;9.1
GTT;18770307;6.4
GTT;18770308;0.9
GTT;18770309;0.8
GTT;18770310;0.3
GTT;18770311;0.0
GTT;18770312;2.7
GTT;18770313;38.1
GTT;18770314;52.3
GTT;18770315;0.0
GTT;18770316;0.0
GTT;18770317;0.0
GTT;18770318;3.4
GTT;18770319;0.0
GTT;18770320;19.3
GTT;18770321;0.0
GTT;18770322;15.8
GTT;18770323;0.6
GTT;18770324;1.1
GTT;18770325;12.3
GTT;18770326;0.0
GTT;18770327;0.0
GTT;18770328;0.0
GTT;18770329;0.0
GTT;18770330;30.3
GTT;18770331;0.0
GTT;18770401;6.5
GTT;18770402;0.0
GTT;18770403;0.0
GTT;18770404;21.2
GTT;18770405;0.0
GTT;18770406;6.8
GTT;18770407;0.0
GTT;18770408;0.0
GTT;18770409;0.0
GTT;18770410;16.0
GTT;18770411;0.0
GTT;18770412;0.0
GTT;18770413;0.0
GTT;18770414;8.5
GTT;18770415;0.0
GTT;18770416;3.4
GTT;18770417;1.1
GTT;18770418;2.7
GTT;18770419;7.4
GTT;18770420;0.0
GTT;18770421;0.0
GTT;18770422;27.3
GTT;18770423;34.7
GTT;18770424;9.8
GTT;18770425;0.0
GTT;18770426;0.0
GTT;18770427;0.0
GTT;18770428;11.2
GTT;18770429;2.9
GTT;18770430;21.9
GTT;18770501;19.1
GTT;18770502;0.0
GTT;18770503;0.0
GTT;18770504;0.0
GTT;18770505;2.3
GTT;18770506;0.0
GTT;18770507;5.1
GTT;18770508;7.4
GTT;18770509;20.5
GTT;18770510;0.5
GTT;18770511;5.2
GTT;18770512;32.8
GTT;18770513;0.0
GTT;18770514;4.9
GTT;18770515;13.6
GTT;18770516;0.0
GTT;18770517;8.5
GTT;18770518;15.7
GTT;18770519;14.5
GTT;18770520;5.5
GTT;18770521;2.2
GTT;18770522;0.1
GTT;18770523;1.2
GTT;18770524;18.7
GTT;18770525;0.5
GTT;18770526;0.8
GTT;18770527;0.0
GTT;18770528;0.0
GTT;18770529;1.3
GTT;18770530;6.0
GTT;18770531;0.0
GTT;18770601;9.0
GTT;18770602;0.0
GTT;18770603;0.0
GTT;18770604;0.0
GTT;18770605;6.2
GTT;18770606;3.3
GTT;18770607;0.0
GTT;18770608;0.0
GTT;18770609;2.6
GTT;18770610;0.0
GTT;18770611;0.0
GTT;18770612;0.0
GTT;18770613;2.5
GTT;18770614;6.3
GTT;18770615;6.8
GTT;18770616;0.0
GTT;18770617;0.0
GTT;18770618;0.0
GTT;18770619;0.0
GTT;18770620;0.0
GTT;18770621;8.9
GTT;18770622;17.8
GTT;18770623;17.2
GTT;18770624;12.0
GTT;18770625;1.3
GTT;18770626;0.0
GTT;18770627;26.5
GTT;18770628;0.0
GTT;18770629;0.0
GTT;18770630;0.0
GTT;18770701;2.7
GTT;18770702;26.8
GTT;18770703;26.6
GTT;18770704;0.0
GTT;18770705;2.3
GTT;18770706;7.1
GTT;18770707;6.3
GTT;18770708;9.8
GTT;18770709;0.0
GTT;18770710;0.0
GTT;18770711;0.0
GTT;18770712;4.2
GTT;18770713;4.4
GTT;18770714;7.4
GTT;18770715;21.1
GTT;18770716;5.1
GTT;18770717;19.7
GTT;18770718;3.6
GTT;18770719;38.5
GTT;18770720;3.8
GTT;18770721;0.0
GTT;18770722;0.0
GTT;18770723;0.0
GTT;18770724;29.0
GTT;18770725;14.9
GTT;18770726;5.2
GTT;18770727;0.2
GTT;18770728;0.0
GTT;18770729;1.6
GTT;18770730;0.0
GTT;18770731;0.0
GTT;18770801;6.7
GTT;18770802;22.2
GTT;18770803;0.0
GTT;18770804;0.0
GTT;18770805;0.0
GTT;18770806;0.0
GTT;18770807;0.0
GTT;18770808;19.3
GTT;18770809;0.0
GTT;18770810;0.0
GTT;18770811;18.5
GTT;18770812;0.0
GTT;18770813;0.0
GTT;18770814;6.1
GTT;18770815;0.0
GTT;18770816;1.1
GTT;18770817;1.1
GTT;18770818;0.0
GTT;18770819;4.5
GTT;18770820;0.0
GTT;18770821;15.9
GTT;18770822;10.9
GTT;18770823;23.5
GTT;18770824;0.0
GTT;18770825;1.0
GTT;18770826;0.0
GTT;18770827;0.0
GTT;18770828;0.0
GTT;18770829;0.0
GTT;18770830;0.0
GTT;18770831;22.0
GTT;18770901;0.6
GTT;18770902;1.2
GTT;18770903;0.0
GTT;18770904;3.6
GTT;18770905;0.0
GTT;18770906;2.3
GTT;18770907;0.2
GTT;18770908;18.6
GTT;18770909;10.6
GTT;18770910;0.0
GTT;18770911;0.0
GTT;18770912;8.6
GTT;18770913;1.0
GTT;18770914;0.0
GTT;18770915;0.0
GTT;18770916;0.0
GTT;18770917;0.0
GTT;18770918;0.0
GTT;18770919;0.0
GTT;18770920;0.6
GTT;18770921;3.4
GTT;18770922;8.7
GTT;18770923;0.0
GTT;18770924;0.9
GTT;18770925;0.0
GTT;18770926;0.0
GTT;18770927;0.0
GTT;18770928;0.0
GTT;18770929;0.0
GTT;18770930;0.0
GTT;18771001;0.0
GTT;18771002;3.2
GTT;18771003;6.9
GTT;18771004;0.0
GTT;18771005;2.5
GTT;18771006;0.0
GTT;18771007;0.0
GTT;18771008;17.3
GTT;18771009;7.7
GTT;18771010;0.0
GTT;18771011;0.0
GTT;18771012;0.0
GTT;18771013;0.0
GTT;18771014;0.0
GTT;18771015;2.5
GTT;18771016;6.5
GTT;18771017;3.0
GTT;18771018;0.0
GTT;18771019;0.0
GTT;18771020;0.0
GTT;18771021;0.0
GTT;18771022;0.0
GTT;18771023;0.0
GTT;18771024;5.8
GTT;18771025;0.0
GTT;18771026;10.4
GTT;18771027;0.0
GTT;18771028;7.6
GTT;18771029;6.0
GTT;18771030;20.4
GTT;18771031;0.0
GTT;18771101;0.0
GTT;18771102;0.0
GTT;18771103;0.0
GTT;18771104;0.0
GTT;18771105;0.0
GTT;18771106;0.0
GTT;18771107;0.0
GTT;18771108;0.0
GTT;18771109;0.0
GTT;18771110;0.0
GTT;18771111;4.8
GTT;18771112;11.5
GTT;18771113;29.7
GTT;18771114;18.2
GTT;18771115;0.0
GTT;18771116;0.0
GTT;18771117;0.0
GTT;18771118;0.0
GTT;18771119;0.0
GTT;18771120;16.0
GTT;18771121;0.0
GTT;18771122;28.5
GTT;18771123;1.8
GTT;18771124;2.7
GTT;18771125;25.5
GTT;18771126;0.0
GTT;18771127;14.3
GTT;18771128;10.2
GTT;18771129;13.5
GTT;18771130;16.2
GTT;18771201;0.0
GTT;18771202;5.4
GTT;18771203;0.0
GTT;18771204;0.0
GTT;18771205;0.0
GTT;18771206;0.0
GTT;18771207;7.2
GTT;18771208;5.6
GTT;18771209;0.0
GTT;18771210;0.0
GTT;18771211;0.0
GTT;18771212;6.6
GTT;18771213;6.7
GTT;18771214;5.8
GTT;18771215;0.0
GTT;18771216;29.8
GTT;18771217;0.0
GTT;18771218;23.4
GTT;18771219;4.7
GTT;18771220;0.0
GTT;18771221;0.0
GTT;18771222;0.0
GTT;18771223;0.0
GTT;18771224;0.0
GTT;18771225;15.8
GTT;18771226;6.9
GTT;18771227;13.5
GTT;18771228;12.9
GTT;18771229;23.9
GTT;18771230;0.0
GTT;18771231;15.5
GTT;18780101;0.0
GTT;18780102;0.0
GTT;18780103;0.0
GTT;18780104;0.0
GTT;18780105;0.0
GTT;18780106;0.0
GTT;18780107;0.0
GTT;18780108;15.2
GTT;18780109;10.2
GTT;18780110;0.0
GTT;18780111;0.0
GTT;18780112;0.0
GTT;18780113;0.0
GTT;18780114;2.7
GTT;18780115;27.8
GTT;18780116;21.4
GTT;18780117;5.1
GTT;18780118;0.0
GTT;18780119;0.0
GTT;18780120;0.0
GTT;18780121;1.8
GTT;18780122;0.0
GTT;18780123;18.9
GTT;18780124;41.0
GTT;18780125;19.7
GTT;18780126;11.3
GTT;18780127;0.0
GTT;18780128;0.0
GTT;18780129;5.1
GTT;18780130;0.0
GTT;18780131;0.0
GTT;18780201;0.0
GTT;18780202;0.0
GTT;18780203;0.0
GTT;18780204;0.0
GTT;18780205;0.0
GTT;18780206;0.0
GTT;18780207;0.0
GTT;18780208;0.0
GTT;18780209;0.0
GTT;18780210;0.0
GTT;18780211;0.0
GTT;18780212;3.4
GTT;18780213;0.0
GTT;18780214;0.0
GTT;18780215;0.0
GTT;18780216;0.0
GTT;18780217;0.0
GTT;18780218;0.0
GTT;18780219;3.8
GTT;18780220;0.0
GTT;18780221;0.0
GTT;18780222;0.0
GTT;18780223;0.0
GTT;18780224;0.0
GTT;18780225;2.3
GTT;18780226;0.0
GTT;18780227;0.0
GTT;18780228;21.4
GTT;18780301;4.5
GTT;18780302;0.0
GTT;18780303;0.0
GTT;18780304;0.0
GTT;18780305;0.0
GTT;18780306;0.0
GTT;18780307;5.6
GTT;18780308;3.8
GTT;18780309;0.7
GTT;18780310;8.8
GTT;18780311;3.5
GTT;18780312;15.4
GTT;18780313;18.2
GTT;18780314;3.6
GTT;18780315;0.0
GTT;18780316;0.0
GTT;18780317;0.0
GTT;18780318;11.3
GTT;18780319;18.7
GTT;18780320;5.2
GTT;18780321;0.0
GTT;18780322;0.0
GTT;18780323;17.6
GTT;18780324;3.7
GTT;18780325;7.1
GTT;18780326;29.3
GTT;18780327;0.0
GTT;18780328;3.4
GTT;18780329;0.0
GTT;18780330;28.8
GTT;18780331;2.4
GTT;18780401;5.2
GTT;18780402;58.6
GTT;18780403;0.0
GTT;18780404;0.0
GTT;18780405;14.9
GTT;18780406;0.0
GTT;18780407;0.0
GTT;18780408;0.0
GTT;18780409;4.2
GTT;18780410;11.2
GTT;18780411;3.5
GTT;18780412;7.9
GTT;18780413;0.0
GTT;18780414;0.0
GTT;18780415;0.0
GTT;18780416;6.2
GTT;18780417;11.4
GTT;18780418;12.1
GTT;18780419;4.4
GTT;18780420;8.6
GTT;18780421;8.5
