 

stn;time;rsd700y0
LOB;1953;0
LOB;1954;0
LOB;1955;0
LOB;1956;0
LOB;1957;0
LOB;1958;0
LOB;1959;0
LOB;1960;0
LOB;1961;1
LOB;1962;1
LOB;1963;0
LOB;1964;0
LOB;1965;0
LOB;1966;0
LOB;1967;0
LOB;1968;0
LOB;1969;0
LOB;1970;0
LOB;1971;0
LOB;1972;0
LOB;1973;1
LOB;1974;0
LOB;1975;0
LOB;1976;0
LOB;1977;0
LOB;1978;1
LOB;1979;0
LOB;1980;0
LOB;1981;0
LOB;1982;1
LOB;1983;0
LOB;1984;0
LOB;1985;0
LOB;1986;0
LOB;1987;0
LOB;1988;0
LOB;1989;0
LOB;1990;0
LOB;1991;0
LOB;1992;0
LOB;1993;0
LOB;1994;0
LOB;1995;0
LOB;1996;1
LOB;1997;0
LOB;1998;0
LOB;1999;0
LOB;2000;0
LOB;2001;0
LOB;2002;0
LOB;2003;0
LOB;2004;0
