 

stn;time;rre150yx
ELM;1882;50.8
ELM;1883;43.7
ELM;1884;73.8
ELM;1885;76.2
ELM;1886;84.2
ELM;1887;66.4
ELM;1888;75.6
ELM;1889;63.8
ELM;1890;147.3
ELM;1891;128.0
ELM;1892;45.5
ELM;1893;62.5
ELM;1894;55.6
ELM;1895;52.3
ELM;1896;100.4
ELM;1897;84.5
ELM;1898;67.3
ELM;1899;71.2
ELM;1900;49.3
ELM;1901;62.2
ELM;1902;52.4
ELM;1903;55.0
ELM;1904;42.0
ELM;1905;58.3
ELM;1906;66.5
ELM;1907;57.0
ELM;1908;56.3
ELM;1909;49.2
ELM;1910;85.0
ELM;1911;69.0
ELM;1912;51.0
ELM;1913;45.2
ELM;1914;93.3
ELM;1915;67.0
ELM;1916;66.0
ELM;1917;77.7
ELM;1918;57.1
ELM;1919;54.3
ELM;1920;61.0
ELM;1921;65.5
ELM;1922;84.5
ELM;1923;54.7
ELM;1924;63.4
ELM;1925;47.7
ELM;1926;80.1
ELM;1927;83.0
ELM;1928;56.0
ELM;1929;55.5
ELM;1930;51.1
ELM;1931;67.6
ELM;1932;63.4
ELM;1933;69.5
ELM;1934;81.7
ELM;1935;76.0
ELM;1936;58.4
ELM;1937;65.3
ELM;1938;57.8
ELM;1939;70.4
ELM;1940;91.6
ELM;1941;37.8
ELM;1942;58.4
ELM;1943;77.5
ELM;1944;81.4
ELM;1945;109.4
ELM;1946;57.2
ELM;1947;59.8
ELM;1948;79.2
ELM;1949;38.8
ELM;1950;55.4
ELM;1951;70.0
ELM;1952;47.5
ELM;1953;47.5
ELM;1954;112.5
ELM;1955;55.7
ELM;1956;55.3
ELM;1957;75.8
ELM;1958;67.2
ELM;1959;49.8
ELM;1960;67.0
ELM;1961;85.2
ELM;1962;55.3
ELM;1963;54.6
ELM;1964;45.0
ELM;1965;70.5
ELM;1966;88.0
ELM;1967;45.1
ELM;1968;67.2
ELM;1969;51.0
ELM;1970;54.3
ELM;1971;41.5
ELM;1972;35.3
ELM;1973;62.4
ELM;1974;50.2
ELM;1975;45.9
ELM;1976;59.2
ELM;1977;62.3
ELM;1978;92.9
ELM;1979;71.5
ELM;1980;56.3
ELM;1981;59.5
ELM;1982;75.3
ELM;1983;53.6
ELM;1984;127.9
ELM;1985;87.4
ELM;1986;63.3
ELM;1987;94.6
ELM;1988;49.6
ELM;1989;40.6
ELM;1990;98.9
ELM;1991;92.2
ELM;1992;64.3
ELM;1993;66.4
ELM;1994;54.6
ELM;1995;44.4
ELM;1996;67.8
ELM;1997;59.7
ELM;1998;77.7
ELM;1999;84.7
ELM;2000;52.1
ELM;2001;80.0
ELM;2002;90.4
ELM;2003;46.8
ELM;2004;63.0
ELM;2005;77.7
ELM;2006;39.5
ELM;2007;47.5
ELM;2008;64.5
ELM;2009;88.9
ELM;2010;58.3
ELM;2011;53.5
ELM;2012;63.1
ELM;2013;78.4
ELM;2014;74.1
ELM;2015;56.0
ELM;2016;82.7
ELM;2017;78.4
ELM;2018;59.1
ELM;2019;71.4
ELM;2020;70.1
