 

stn;time;rti150yx
TDO;1961;19610712
TDO;1962;19620101
TDO;1963;19630607
TDO;1964;19640504
TDO;1965;19650610
TDO;1966;19660208
TDO;1967;19671116
TDO;1968;19680921
TDO;1969;19690826
TDO;1970;19700224
TDO;1971;19710712
TDO;1972;19721122
TDO;1973;19730623
TDO;1974;19740718
TDO;1975;19750811
TDO;1976;19760719
TDO;1977;19770621
TDO;1978;19780807
TDO;1979;19790606
TDO;1980;19800124
TDO;1981;19810928
TDO;1982;19820815
TDO;1983;19830811
TDO;1984;19840810
TDO;1985;19850508
TDO;1986;19860409
TDO;1987;19870925
TDO;1988;19880604
TDO;1989;19890727
TDO;1990;19900524
TDO;1991;19910511
TDO;1992;19921028
TDO;1993;19930705
TDO;1994;19940518
TDO;1995;19950531
TDO;1996;19960707
TDO;1997;19970828
TDO;1998;19981103
TDO;1999;19990512
TDO;2000;20000920
TDO;2001;20010715
TDO;2002;20020811
TDO;2003;20031007
TDO;2004;20040708
