 

stn;time;fklnd3m0
NABHAE;200306;0
NABHAE;200307;0
NABHAE;200308;0
NABHAE;200309;0
NABHAE;200310;0
NABHAE;200311;0
NABHAE;200312;0
NABHAE;200401;0
NABHAE;200402;0
NABHAE;200403;0
NABHAE;200404;0
NABHAE;200405;0
NABHAE;200406;0
NABHAE;200407;0
NABHAE;200408;1
NABHAE;200409;0
NABHAE;200410;0
NABHAE;200411;0
NABHAE;200412;0
NABHAE;200501;0
NABHAE;200502;0
NABHAE;200503;0
NABHAE;200504;0
NABHAE;200505;0
NABHAE;200506;0
NABHAE;200507;0
NABHAE;200508;0
NABHAE;200509;0
NABHAE;200510;0
NABHAE;200511;0
NABHAE;200512;0
NABHAE;200601;0
NABHAE;200602;0
