 

stn;time;rs1000m0
TIOLI;200001;0
TIOLI;200002;0
TIOLI;200003;0
TIOLI;200004;0
TIOLI;200005;0
TIOLI;200006;0
TIOLI;200007;0
TIOLI;200008;0
TIOLI;200009;0
TIOLI;200010;0
TIOLI;200011;0
TIOLI;200012;0
TIOLI;200101;0
TIOLI;200102;0
TIOLI;200103;0
TIOLI;200104;0
TIOLI;200105;0
TIOLI;200106;0
TIOLI;200107;0
TIOLI;200108;0
TIOLI;200109;0
TIOLI;200110;0
TIOLI;200111;0
TIOLI;200112;0
TIOLI;200201;0
TIOLI;200202;0
TIOLI;200203;0
TIOLI;200204;0
TIOLI;200205;0
TIOLI;200206;0
TIOLI;200207;0
TIOLI;200208;0
TIOLI;200209;0
TIOLI;200210;0
TIOLI;200211;0
TIOLI;200212;0
TIOLI;200301;0
TIOLI;200302;0
TIOLI;200303;0
TIOLI;200304;0
TIOLI;200305;0
TIOLI;200306;0
TIOLI;200307;0
TIOLI;200308;0
TIOLI;200309;0
TIOLI;200310;0
TIOLI;200311;0
TIOLI;200312;0
TIOLI;200401;0
TIOLI;200402;0
TIOLI;200403;0
TIOLI;200404;0
TIOLI;200405;0
TIOLI;200406;0
TIOLI;200407;0
TIOLI;200408;0
TIOLI;200409;0
TIOLI;200410;0
TIOLI;200411;0
TIOLI;200412;0
TIOLI;200501;0
TIOLI;200502;0
TIOLI;200503;0
TIOLI;200504;0
TIOLI;200505;0
TIOLI;200506;0
TIOLI;200507;0
TIOLI;200508;0
TIOLI;200509;0
TIOLI;200510;0
TIOLI;200511;0
TIOLI;200512;0
TIOLI;200601;0
TIOLI;200602;0
TIOLI;200603;0
TIOLI;200604;0
TIOLI;200605;0
TIOLI;200606;0
TIOLI;200607;0
TIOLI;200608;0
TIOLI;200609;0
TIOLI;200610;0
TIOLI;200611;0
TIOLI;200612;0
TIOLI;200701;0
TIOLI;200702;0
TIOLI;200703;0
TIOLI;200704;0
TIOLI;200705;0
TIOLI;200706;0
TIOLI;200707;0
TIOLI;200708;0
TIOLI;200709;0
TIOLI;200710;0
TIOLI;200711;0
TIOLI;200712;0
TIOLI;200801;0
TIOLI;200802;0
TIOLI;200803;0
TIOLI;200804;0
TIOLI;200805;0
TIOLI;200806;0
TIOLI;200807;0
TIOLI;200808;0
TIOLI;200809;1
TIOLI;200810;0
TIOLI;200811;0
TIOLI;200812;0
TIOLI;200901;0
TIOLI;200902;0
TIOLI;200903;0
TIOLI;200904;0
TIOLI;200905;0
TIOLI;200906;0
TIOLI;200907;1
TIOLI;200908;0
