 

stn;time;tre200d0
KAWEG;20170920;5.1
KAWEG;20170921;7.8
KAWEG;20170922;10.8
KAWEG;20170923;10.6
KAWEG;20170924;9.8
KAWEG;20170925;10.0
KAWEG;20170926;9.0
KAWEG;20170927;10.4
KAWEG;20170928;11.9
KAWEG;20170929;12.9
KAWEG;20170930;11.6
KAWEG;20171001;8.0
KAWEG;20171002;10.3
KAWEG;20171003;10.1
KAWEG;20171004;8.3
KAWEG;20171005;12.1
KAWEG;20171006;4.6
KAWEG;20171007;4.3
KAWEG;20171008;5.8
KAWEG;20171009;6.5
KAWEG;20171010;6.5
KAWEG;20171011;8.9
KAWEG;20171012;11.0
KAWEG;20171013;11.6
KAWEG;20171014;12.8
KAWEG;20171015;14.2
KAWEG;20171016;14.2
KAWEG;20171017;13.4
KAWEG;20171018;11.2
KAWEG;20171019;11.8
KAWEG;20171020;11.6
KAWEG;20171021;10.7
KAWEG;20171022;2.8
KAWEG;20171023;1.8
KAWEG;20171024;6.2
KAWEG;20171025;11.7
KAWEG;20171026;12.8
KAWEG;20171027;8.7
KAWEG;20171028;3.6
KAWEG;20171029;5.3
KAWEG;20171030;1.6
KAWEG;20171031;2.3
KAWEG;20171101;6.4
KAWEG;20171102;6.7
KAWEG;20171103;7.0
KAWEG;20171104;8.2
KAWEG;20171105;2.8
KAWEG;20171106;-1.2
KAWEG;20171107;-1.0
KAWEG;20171108;-0.3
KAWEG;20171109;-0.5
KAWEG;20171110;-0.2
KAWEG;20171111;2.1
KAWEG;20171112;2.7
KAWEG;20171113;-3.1
KAWEG;20171114;-4.2
KAWEG;20171115;-1.4
KAWEG;20171116;1.0
KAWEG;20171117;0.2
KAWEG;20171118;-2.0
KAWEG;20171119;-0.5
KAWEG;20171120;0.2
KAWEG;20171121;5.2
KAWEG;20171122;6.7
KAWEG;20171123;6.4
KAWEG;20171124;6.6
KAWEG;20171125;1.7
KAWEG;20171126;-4.0
KAWEG;20171127;-3.9
KAWEG;20171128;-0.8
KAWEG;20171129;-2.7
KAWEG;20171130;-5.5
KAWEG;20171201;-5.9
KAWEG;20171202;-6.9
KAWEG;20171203;-7.0
KAWEG;20171204;-2.7
KAWEG;20171205;-2.1
KAWEG;20171206;0.9
KAWEG;20171207;2.4
KAWEG;20171208;-1.2
KAWEG;20171209;-7.6
KAWEG;20171210;-2.7
KAWEG;20171211;2.4
KAWEG;20171212;-2.4
KAWEG;20171213;-3.9
KAWEG;20171214;2.3
KAWEG;20171215;-2.7
KAWEG;20171216;-4.0
KAWEG;20171217;-5.9
KAWEG;20171218;-4.5
KAWEG;20171219;-4.8
KAWEG;20171220;-3.2
KAWEG;20171221;0.3
KAWEG;20171222;2.2
KAWEG;20171223;1.2
KAWEG;20171224;4.5
KAWEG;20171225;5.3
KAWEG;20171226;0.7
KAWEG;20171227;-0.5
KAWEG;20171228;-5.5
KAWEG;20171229;-5.1
KAWEG;20171230;2.3
KAWEG;20171231;2.8
KAWEG;20180101;0.3
KAWEG;20180102;-0.6
KAWEG;20180103;4.1
KAWEG;20180104;3.3
KAWEG;20180105;4.4
KAWEG;20180106;3.3
KAWEG;20180107;5.7
