 

stn;time;rhh150mx
IYULT;201608;8.4
IYULT;201609;4.2
IYULT;201610;7.8
IYULT;201611;3.6
IYULT;201612;0.7
IYULT;201701;1.1
IYULT;201702;3.4
IYULT;201703;4.0
IYULT;201704;2.8
IYULT;201705;2.9
IYULT;201706;12.6
IYULT;201707;8.3
IYULT;201708;6.3
IYULT;201709;5.5
IYULT;201710;4.1
IYULT;201711;4.7
IYULT;201712;5.1
IYULT;201801;7.2
IYULT;201802;1.2
IYULT;201803;2.9
IYULT;201804;6.3
IYULT;201805;4.7
IYULT;201806;6.6
IYULT;201807;7.4
IYULT;201808;20.6
IYULT;201809;5.9
IYULT;201810;15.6
IYULT;201811;6.2
IYULT;201812;1.7
IYULT;201901;0.6
IYULT;201902;3.8
