 

stn;time;rzz150mx
MMTRG;201609;1.4
MMTRG;201610;4.0
MMTRG;201611;1.2
MMTRG;201612;0.0
MMTRG;201701;1.0
MMTRG;201702;0.6
MMTRG;201703;2.2
MMTRG;201704;8.2
MMTRG;201705;9.0
MMTRG;201706;6.6
MMTRG;201707;15.2
MMTRG;201708;12.6
MMTRG;201709;3.8
MMTRG;201710;4.4
MMTRG;201711;4.0
MMTRG;201712;1.8
MMTRG;201801;2.4
MMTRG;201802;0.8
MMTRG;201803;1.6
