 

stn;time;rsd300y0
MAG;1958;20
MAG;1959;22
MAG;1960;43
MAG;1961;16
MAG;1962;8
MAG;1963;31
MAG;1964;12
MAG;1965;17
MAG;1966;21
MAG;1967;19
MAG;1968;24
MAG;1969;15
MAG;1970;12
MAG;1971;14
MAG;1972;18
MAG;1973;13
MAG;1974;14
MAG;1975;26
MAG;1976;20
MAG;1977;26
MAG;1978;20
MAG;1979;23
MAG;1980;13
MAG;1981;22
MAG;1982;18
MAG;1983;18
MAG;1984;22
MAG;1985;19
MAG;1986;20
MAG;1987;21
MAG;1988;19
MAG;1989;17
MAG;1990;13
MAG;1991;16
MAG;1992;17
MAG;1993;16
MAG;1994;22
MAG;1995;13
MAG;1996;18
MAG;1997;17
MAG;1998;21
MAG;1999;24
MAG;2000;29
MAG;2001;16
MAG;2002;22
MAG;2003;9
MAG;2004;22
MAG;2005;9
MAG;2006;15
MAG;2007;17
MAG;2008;18
MAG;2009;22
MAG;2010;20
MAG;2011;15
MAG;2012;16
MAG;2013;16
MAG;2014;25
MAG;2015;11
MAG;2016;11
MAG;2017;16
MAG;2018;10
MAG;2019;25
MAG;2020;15
