 

stn;time;rzz150mx
OBI;201603;1.4
OBI;201604;1.2
OBI;201605;1.4
OBI;201606;10.9
OBI;201607;11.2
OBI;201608;7.1
OBI;201609;4.7
OBI;201610;2.2
OBI;201611;1.2
OBI;201612;0.2
OBI;201701;1.2
OBI;201702;1.4
OBI;201703;1.2
OBI;201704;2.1
OBI;201705;6.0
OBI;201706;13.4
OBI;201707;5.7
OBI;201708;9.6
OBI;201709;4.4
OBI;201710;3.2
OBI;201711;3.6
OBI;201712;1.6
OBI;201801;2.2
OBI;201802;1.5
OBI;201803;1.2
OBI;201804;4.0
OBI;201805;5.6
OBI;201806;20.6
OBI;201807;5.3
OBI;201808;13.6
OBI;201809;9.6
OBI;201810;1.9
OBI;201811;0.3
OBI;201812;5.0
OBI;201901;1.3
OBI;201902;1.4
OBI;201903;1.7
OBI;201904;2.6
OBI;201905;2.2
OBI;201906;15.9
OBI;201907;12.0
OBI;201908;12.1
OBI;201909;3.9
OBI;201910;3.0
OBI;201911;1.4
OBI;201912;1.3
OBI;202001;1.2
OBI;202002;2.2
OBI;202003;2.7
OBI;202004;1.4
OBI;202005;4.3
OBI;202006;12.4
OBI;202007;17.8
OBI;202008;7.5
OBI;202009;1.7
OBI;202010;1.7
OBI;202011;1.0
OBI;202012;0.7
OBI;202101;2.4
OBI;202102;1.4
OBI;202103;1.6
