 

stn;time;rre150y0
KOP;1961;912.8
KOP;1962;765.4
KOP;1963;935.7
KOP;1964;811.1
KOP;1965;1330.9
KOP;1966;1156.1
KOP;1967;887.6
KOP;1968;1217.8
KOP;1969;909.1
KOP;1970;1137.8
KOP;1971;761.0
KOP;1972;978.3
KOP;1973;915.9
KOP;1974;1060.0
KOP;1975;983.3
KOP;1976;802.5
KOP;1977;1319.9
KOP;1978;1113.7
KOP;1979;1255.0
KOP;1980;1202.7
KOP;1981;1282.5
KOP;1982;1239.1
KOP;1983;1014.2
KOP;1984;1106.6
KOP;1985;895.1
KOP;1986;1192.5
KOP;1987;1251.9
KOP;1988;1213.6
KOP;1989;837.7
KOP;1990;1212.1
KOP;1991;886.2
KOP;1992;1050.4
KOP;1993;1017.3
KOP;1994;1105.6
KOP;1995;1296.0
KOP;1996;992.7
KOP;1997;892.0
KOP;1998;995.5
KOP;1999;1331.1
KOP;2000;1023.1
KOP;2001;1380.0
KOP;2002;1332.0
KOP;2003;728.5
KOP;2004;1018.2
KOP;2005;842.4
KOP;2006;1246.3
KOP;2007;1186.8
KOP;2008;945.0
KOP;2009;935.2
KOP;2010;970.5
KOP;2011;859.7
KOP;2012;1109.6
KOP;2013;1066.8
KOP;2014;1007.3
KOP;2015;791.4
KOP;2016;1331.0
KOP;2017;794.2
KOP;2018;797.7
KOP;2019;874.2
KOP;2020;967.5
