 

stn;time;rre003mx
DLULM;189401;1.4
DLULM;189402;21.6
DLULM;189403;8.3
DLULM;189404;31.5
DLULM;189405;45.3
DLULM;189406;22.0
DLULM;189407;34.2
DLULM;189408;24.9
DLULM;189409;19.4
DLULM;189410;27.2
DLULM;189411;11.4
DLULM;189412;20.7
DLULM;189501;11.8
DLULM;189502;4.1
DLULM;189503;26.8
DLULM;189504;25.4
DLULM;189505;20.8
DLULM;189506;18.7
DLULM;189507;13.2
DLULM;189508;50.2
DLULM;189509;9.1
DLULM;189510;13.8
DLULM;189511;43.9
DLULM;189512;30.7
DLULM;189601;23.6
DLULM;189602;10.5
DLULM;189603;59.6
DLULM;189604;19.8
DLULM;189605;29.3
DLULM;189606;21.6
DLULM;189607;56.9
DLULM;189608;57.0
DLULM;189609;18.8
DLULM;189610;32.5
DLULM;189611;5.1
DLULM;189612;15.4
DLULM;189701;13.5
DLULM;189702;29.6
DLULM;189703;24.2
DLULM;189704;21.1
DLULM;189705;16.8
DLULM;189706;24.5
DLULM;189707;20.3
DLULM;189708;31.3
DLULM;189709;26.7
DLULM;189710;11.7
DLULM;189711;22.0
DLULM;189712;17.1
DLULM;189801;8.7
DLULM;189802;24.4
DLULM;189803;21.6
DLULM;189804;31.8
DLULM;189805;26.3
DLULM;189806;95.6
DLULM;189807;21.7
DLULM;189808;32.7
DLULM;189809;19.1
DLULM;189810;33.1
DLULM;189811;31.4
DLULM;189812;9.1
DLULM;189901;29.9
DLULM;189902;11.2
DLULM;189903;5.3
DLULM;189904;32.4
DLULM;189905;14.5
DLULM;189906;18.2
DLULM;189907;18.2
DLULM;189908;14.3
DLULM;189909;30.5
DLULM;189910;4.3
DLULM;189911;10.5
DLULM;189912;27.6
DLULM;190001;31.0
DLULM;190002;23.1
DLULM;190003;22.1
DLULM;190004;7.4
DLULM;190005;16.8
DLULM;190006;24.7
DLULM;190007;23.1
DLULM;190008;27.0
DLULM;190009;17.3
DLULM;190010;10.6
DLULM;190011;9.0
DLULM;190012;78.7
DLULM;190101;15.5
DLULM;190102;7.9
DLULM;190103;23.8
DLULM;190104;43.1
DLULM;190105;11.0
DLULM;190106;46.6
DLULM;190107;50.1
DLULM;190108;47.0
DLULM;190109;50.3
DLULM;190110;28.4
DLULM;190111;11.7
DLULM;190112;16.7
DLULM;190201;18.3
DLULM;190202;14.5
DLULM;190203;23.1
DLULM;190204;9.9
DLULM;190205;33.7
DLULM;190206;62.5
DLULM;190207;11.6
DLULM;190208;38.3
DLULM;190209;39.6
DLULM;190210;23.5
DLULM;190211;3.9
DLULM;190212;22.4
DLULM;190301;15.4
DLULM;190302;6.6
DLULM;190303;8.3
DLULM;190304;14.3
DLULM;190305;16.5
DLULM;190306;38.6
DLULM;190307;25.8
DLULM;190308;37.9
DLULM;190309;35.7
DLULM;190310;20.3
DLULM;190311;18.6
DLULM;190312;6.7
DLULM;190401;15.1
DLULM;190402;21.0
DLULM;190403;10.0
DLULM;190404;18.0
DLULM;190405;52.9
DLULM;190406;23.1
DLULM;190407;22.7
DLULM;190408;22.5
DLULM;190409;36.6
DLULM;190410;15.1
DLULM;190411;27.2
DLULM;190412;13.2
DLULM;190501;20.6
DLULM;190502;13.6
DLULM;190503;18.1
DLULM;190504;18.7
DLULM;190505;21.0
DLULM;190506;18.0
DLULM;190507;39.3
DLULM;190508;45.8
DLULM;190509;24.2
DLULM;190510;24.3
DLULM;190511;17.0
DLULM;190512;14.6
DLULM;190601;31.2
DLULM;190602;12.0
DLULM;190603;17.5
DLULM;190604;15.4
DLULM;190605;36.9
DLULM;190606;36.4
DLULM;190607;78.0
DLULM;190608;13.5
DLULM;190609;12.9
DLULM;190610;8.6
DLULM;190611;14.0
DLULM;190612;12.4
DLULM;190701;16.8
DLULM;190702;17.0
DLULM;190703;35.6
DLULM;190704;18.9
DLULM;190705;10.5
DLULM;190706;25.4
DLULM;190707;27.3
DLULM;190708;31.6
DLULM;190709;31.1
DLULM;190710;11.4
DLULM;190711;23.3
DLULM;190712;25.0
DLULM;190801;16.0
DLULM;190802;26.5
DLULM;190803;14.8
DLULM;190804;25.1
DLULM;190805;24.2
DLULM;190806;23.5
DLULM;190807;44.9
DLULM;190808;53.2
DLULM;190809;35.1
DLULM;190810;4.5
DLULM;190811;22.2
DLULM;190812;14.7
DLULM;190901;16.2
DLULM;190902;19.7
DLULM;190903;6.3
DLULM;190904;39.7
DLULM;190905;27.4
DLULM;190906;36.7
DLULM;190907;33.9
DLULM;190908;27.7
DLULM;190909;13.5
DLULM;190910;27.9
DLULM;190911;36.4
DLULM;190912;16.6
DLULM;191001;57.1
DLULM;191002;12.8
DLULM;191003;8.3
DLULM;191004;18.0
DLULM;191005;21.3
DLULM;191006;42.1
DLULM;191007;32.1
DLULM;191008;59.0
DLULM;191009;23.3
DLULM;191010;7.7
DLULM;191011;32.7
DLULM;191012;20.8
DLULM;191101;11.2
DLULM;191102;17.4
DLULM;191103;28.9
DLULM;191104;10.1
DLULM;191105;34.2
DLULM;191106;39.1
DLULM;191107;4.8
DLULM;191108;13.6
DLULM;191109;24.9
DLULM;191110;23.1
DLULM;191111;18.3
DLULM;191112;29.9
DLULM;191201;32.9
DLULM;191202;15.2
DLULM;191203;13.0
DLULM;191204;12.1
DLULM;191205;34.8
DLULM;191206;72.8
DLULM;191207;51.1
DLULM;191208;33.1
DLULM;191209;31.5
DLULM;191210;15.0
DLULM;191211;13.1
DLULM;191212;12.6
DLULM;191301;24.6
DLULM;191302;16.3
DLULM;191303;20.9
DLULM;191304;47.8
DLULM;191305;17.7
DLULM;191306;40.0
DLULM;191307;35.7
DLULM;191308;15.8
DLULM;191309;19.3
DLULM;191310;14.4
DLULM;191311;31.6
DLULM;191312;13.8
DLULM;191401;30.0
DLULM;191402;9.2
DLULM;191403;32.0
DLULM;191404;18.1
DLULM;191405;54.1
DLULM;191406;56.0
DLULM;191407;42.2
DLULM;191408;33.3
DLULM;191409;34.8
DLULM;191410;18.6
DLULM;191411;18.4
DLULM;191412;8.7
DLULM;191501;18.5
DLULM;191502;3.1
DLULM;191503;18.5
DLULM;191504;21.8
DLULM;191505;20.6
DLULM;191506;56.4
DLULM;191507;27.4
DLULM;191508;25.7
DLULM;191509;19.8
DLULM;191510;13.9
DLULM;191511;13.6
DLULM;191512;31.1
DLULM;191601;13.2
DLULM;191602;31.0
DLULM;191603;22.4
DLULM;191604;14.2
DLULM;191605;11.4
DLULM;191606;41.0
DLULM;191607;39.6
DLULM;191608;25.1
DLULM;191609;42.2
DLULM;191610;10.3
DLULM;191611;16.6
DLULM;191612;26.7
DLULM;191701;32.5
DLULM;191702;7.0
DLULM;191703;18.0
DLULM;191704;17.5
DLULM;191705;57.6
DLULM;191706;42.0
DLULM;191707;45.8
DLULM;191708;51.5
DLULM;191709;31.6
DLULM;191710;35.4
DLULM;191711;25.9
DLULM;191712;18.0
DLULM;191801;14.1
DLULM;191802;11.0
DLULM;191803;11.4
DLULM;191804;16.8
DLULM;191805;9.1
DLULM;191806;35.0
DLULM;191807;23.1
DLULM;191808;35.2
DLULM;191809;40.7
DLULM;191810;7.5
DLULM;191811;17.5
DLULM;191812;39.1
DLULM;191901;5.6
DLULM;191902;12.3
DLULM;191903;35.0
DLULM;191904;30.4
DLULM;191905;7.8
DLULM;191906;18.4
DLULM;191907;25.8
DLULM;191908;17.6
DLULM;191909;38.8
DLULM;191910;10.2
DLULM;191911;23.4
DLULM;191912;52.3
DLULM;192001;26.5
DLULM;192002;10.2
DLULM;192003;18.6
DLULM;192004;8.7
DLULM;192005;28.0
DLULM;192006;33.2
DLULM;192007;36.9
DLULM;192008;28.5
DLULM;192009;32.3
DLULM;192010;16.2
DLULM;192011;2.1
DLULM;192012;10.4
DLULM;192101;14.0
DLULM;192102;5.2
DLULM;192103;9.3
DLULM;192104;6.7
DLULM;192105;27.4
DLULM;192106;26.0
DLULM;192107;30.2
DLULM;192108;24.1
DLULM;192109;21.0
DLULM;192110;7.0
DLULM;192111;19.8
DLULM;192112;10.8
DLULM;192201;23.6
DLULM;192202;28.9
DLULM;192203;23.7
DLULM;192204;22.9
DLULM;192205;13.4
DLULM;192206;43.3
DLULM;192207;47.5
DLULM;192208;32.8
DLULM;192209;33.8
DLULM;192210;23.7
DLULM;192211;16.9
DLULM;192212;24.1
DLULM;192301;15.9
DLULM;192302;22.2
DLULM;192303;12.2
DLULM;192304;30.8
DLULM;192305;20.7
DLULM;192306;17.3
DLULM;192307;12.4
DLULM;192308;22.6
DLULM;192309;13.0
DLULM;192310;34.9
DLULM;192311;15.3
DLULM;192312;32.1
DLULM;192401;7.4
DLULM;192402;14.2
DLULM;192403;11.0
DLULM;192404;23.6
DLULM;192405;21.3
DLULM;192406;39.1
DLULM;192407;34.8
DLULM;192408;52.4
DLULM;192409;21.5
DLULM;192410;21.9
DLULM;192411;13.5
