 

stn;time;rzz150mx
INT;198101;2.0
INT;198102;0.6
INT;198103;2.3
INT;198104;0.6
INT;198105;1.1
INT;198106;3.7
INT;198107;1.9
INT;198108;5.4
INT;198109;2.1
INT;198110;1.6
INT;198111;1.3
INT;198112;1.6
INT;198201;1.1
INT;198202;0.4
INT;198203;1.2
INT;198204;1.9
INT;198205;1.6
INT;198206;3.3
INT;198207;4.5
INT;198208;7.8
INT;198209;5.8
INT;198210;2.4
INT;198211;0.7
INT;198212;1.8
INT;198301;1.0
INT;198302;1.2
INT;198303;0.8
INT;198304;0.8
INT;198305;1.7
INT;198306;2.2
INT;198307;2.0
INT;198308;4.4
INT;198309;4.2
INT;198310;1.6
INT;198311;2.4
INT;198312;1.3
INT;198401;1.5
INT;198402;1.0
INT;198403;1.1
INT;198404;1.3
INT;198405;1.2
INT;198406;5.4
INT;198407;10.9
INT;198408;4.9
INT;198409;2.5
INT;198410;3.2
INT;198411;1.5
INT;198412;1.0
INT;198501;0.7
INT;198502;1.2
INT;198503;0.7
INT;198504;1.5
INT;198505;2.0
INT;198506;2.6
INT;198507;4.6
INT;198508;2.9
INT;198509;2.7
INT;198510;1.5
INT;198511;2.2
INT;198512;3.9
INT;198601;1.6
INT;198602;1.1
INT;198603;1.0
INT;198604;1.6
INT;198605;4.8
INT;198606;8.6
INT;198607;9.7
INT;198608;9.4
INT;198609;7.3
INT;198610;1.9
INT;198611;1.4
INT;198612;2.0
INT;198701;1.1
INT;198702;1.7
INT;198703;1.0
INT;198704;1.1
INT;198705;3.1
INT;198706;3.3
INT;198707;7.2
INT;198708;8.1
INT;198709;6.2
INT;198710;2.1
INT;198711;1.7
INT;198712;1.0
INT;198801;1.2
INT;198802;1.3
INT;198803;1.9
INT;198804;0.8
INT;198805;6.6
INT;198806;4.9
INT;198807;3.8
INT;198808;5.1
INT;198809;3.8
INT;198810;1.7
INT;198811;0.9
INT;198812;1.5
INT;198901;0.4
INT;198902;1.0
