 

stn;time;rsd300m0
BEVIL;201305;1
BEVIL;201306;1
BEVIL;201307;1
BEVIL;201308;1
BEVIL;201309;0
BEVIL;201310;0
BEVIL;201311;1
BEVIL;201312;2
BEVIL;201401;0
BEVIL;201402;0
BEVIL;201403;0
BEVIL;201404;0
BEVIL;201405;0
BEVIL;201406;0
BEVIL;201407;1
BEVIL;201408;0
BEVIL;201409;0
BEVIL;201410;0
BEVIL;201411;0
BEVIL;201412;0
BEVIL;201501;0
BEVIL;201502;0
BEVIL;201503;0
BEVIL;201504;1
BEVIL;201505;1
BEVIL;201506;1
BEVIL;201507;1
BEVIL;201508;1
BEVIL;201509;0
BEVIL;201510;0
BEVIL;201511;1
BEVIL;201512;0
