 

stn;time;fu3010m1
ARO;201606;43.6
ARO;201607;49.3
ARO;201608;53.6
ARO;201609;40.3
ARO;201610;65.5
ARO;201611;69.1
ARO;201612;33.5
ARO;201701;64.1
ARO;201702;62.3
ARO;201703;73.8
ARO;201704;46.4
ARO;201705;47.2
ARO;201706;65.2
ARO;201707;67.7
ARO;201708;63.4
ARO;201709;60.8
ARO;201710;60.5
ARO;201711;64.4
ARO;201712;74.5
ARO;201801;80.3
ARO;201802;51.1
ARO;201803;55.4
ARO;201804;63.7
ARO;201805;44.3
ARO;201806;60.5
ARO;201807;44.3
ARO;201808;45.7
ARO;201809;51.1
ARO;201810;107.6
ARO;201811;58.0
ARO;201812;74.9
ARO;201901;76.7
ARO;201902;65.9
ARO;201903;84.2
ARO;201904;75.2
ARO;201905;48.6
ARO;201906;75.6
ARO;201907;49.3
ARO;201908;48.6
ARO;201909;32.4
ARO;201910;62.3
ARO;201911;65.2
ARO;201912;74.9
ARO;202001;52.6
ARO;202002;78.5
ARO;202003;48.6
ARO;202004;45.0
ARO;202005;49.7
ARO;202006;52.6
ARO;202007;62.3
ARO;202008;41.0
ARO;202009;59.0
ARO;202010;67.0
ARO;202011;38.2
ARO;202012;73.1
ARO;202101;74.5
ARO;202102;64.4
ARO;202103;65.2
