 

stn;time;rzz150mx
ANT;201801;1.5
ANT;201802;0.6
ANT;201803;3.8
ANT;201804;1.5
ANT;201805;1.4
ANT;201806;1.9
ANT;201807;1.3
ANT;201808;2.6
ANT;201809;1.3
ANT;201810;2.0
ANT;201811;0.8
ANT;201812;1.5
ANT;201901;1.0
ANT;201902;1.7
ANT;201903;1.0
ANT;201904;1.2
ANT;201905;1.5
ANT;201906;4.0
ANT;201907;2.0
ANT;201908;8.8
ANT;201909;1.6
ANT;201910;1.7
ANT;201911;1.3
ANT;201912;1.5
ANT;202001;0.8
ANT;202002;1.6
ANT;202003;0.8
ANT;202004;1.1
ANT;202005;1.7
ANT;202006;2.3
ANT;202007;2.4
ANT;202008;2.1
ANT;202009;1.2
ANT;202010;2.6
ANT;202011;0.5
ANT;202012;1.0
ANT;202101;1.2
ANT;202102;0.6
ANT;202103;0.8
