 

stn;time;rhh150mx
VSBSP;201312;3.0
VSBSP;201401;3.7
VSBSP;201402;3.3
VSBSP;201403;4.0
VSBSP;201404;3.3
VSBSP;201405;6.9
VSBSP;201406;3.5
VSBSP;201407;8.9
VSBSP;201408;3.7
VSBSP;201409;4.5
VSBSP;201410;4.9
VSBSP;201411;4.9
VSBSP;201412;3.6
VSBSP;201501;4.9
VSBSP;201502;1.3
VSBSP;201503;3.0
VSBSP;201504;2.9
VSBSP;201505;5.0
VSBSP;201506;5.6
VSBSP;201507;13.2
VSBSP;201508;6.6
VSBSP;201509;7.5
VSBSP;201510;4.6
VSBSP;201511;4.7
VSBSP;201512;0.8
VSBSP;201601;3.6
VSBSP;201602;3.0
VSBSP;201603;1.7
VSBSP;201604;3.3
VSBSP;201605;10.3
VSBSP;201606;21.0
VSBSP;201607;10.0
VSBSP;201608;3.5
VSBSP;201609;6.7
VSBSP;201610;6.7
VSBSP;201611;2.4
VSBSP;201612;0.4
VSBSP;201701;2.3
VSBSP;201702;2.5
VSBSP;201703;3.3
