 

stn;time;rs1000y0
AIR;1884;1
AIR;1885;1
AIR;1886;4
AIR;1887;0
AIR;1888;3
AIR;1889;3
AIR;1890;0
AIR;1891;0
AIR;1892;0
AIR;1893;0
AIR;1894;0
AIR;1895;1
AIR;1896;1
AIR;1897;1
AIR;1898;0
AIR;1899;0
AIR;1900;2
AIR;1901;0
AIR;1902;0
AIR;1903;1
AIR;1904;0
AIR;1905;0
AIR;1906;1
AIR;1907;0
AIR;1908;1
AIR;1909;0
AIR;1910;0
AIR;1911;1
AIR;1912;0
AIR;1913;0
AIR;1914;0
AIR;1915;0
AIR;1916;1
AIR;1917;0
AIR;1918;3
AIR;1919;0
AIR;1920;0
AIR;1921;0
AIR;1922;0
AIR;1923;0
AIR;1924;1
AIR;1925;2
AIR;1926;2
AIR;1927;0
AIR;1928;3
AIR;1929;0
AIR;1930;0
AIR;1931;0
AIR;1932;0
AIR;1933;2
AIR;1934;1
AIR;1935;0
AIR;1936;0
AIR;1937;1
AIR;1938;1
AIR;1939;1
AIR;1940;1
AIR;1941;0
AIR;1942;1
AIR;1943;1
AIR;1944;0
AIR;1945;1
AIR;1946;0
AIR;1947;0
AIR;1948;1
AIR;1949;0
AIR;1950;0
AIR;1951;3
AIR;1952;0
AIR;1953;0
AIR;1954;4
AIR;1955;0
AIR;1956;0
AIR;1957;0
AIR;1958;2
AIR;1959;0
AIR;1960;1
AIR;1961;0
AIR;1962;0
AIR;1963;0
AIR;1964;0
AIR;1965;1
AIR;1966;0
AIR;1967;0
AIR;1968;3
AIR;1969;0
AIR;1970;1
AIR;1971;0
AIR;1972;0
AIR;1973;0
AIR;1974;0
AIR;1975;0
AIR;1976;2
AIR;1977;1
AIR;1978;0
AIR;1979;2
AIR;1980;1
AIR;1981;4
AIR;1982;1
AIR;1983;0
AIR;1984;0
AIR;1985;0
AIR;1986;2
AIR;1987;1
AIR;1988;1
AIR;1989;0
AIR;1990;0
AIR;1991;2
AIR;1992;0
AIR;1993;4
AIR;1994;0
AIR;1995;1
AIR;1996;4
AIR;1997;1
AIR;1998;1
AIR;1999;0
AIR;2000;2
AIR;2001;1
AIR;2002;4
AIR;2003;0
AIR;2004;1
AIR;2005;0
AIR;2006;0
AIR;2007;0
AIR;2008;1
AIR;2009;0
AIR;2010;0
AIR;2011;1
AIR;2012;0
AIR;2013;1
AIR;2014;2
AIR;2015;1
AIR;2016;1
AIR;2017;0
AIR;2018;1
AIR;2019;1
AIR;2020;1
