 

stn;time;rre150m0
DLLEU;201806;144.0
DLLEU;201807;71.0
DLLEU;201808;59.9
DLLEU;201809;92.9
DLLEU;201810;52.0
DLLEU;201811;15.2
DLLEU;201812;138.3
DLLEU;201901;97.6
DLLEU;201902;35.8
DLLEU;201903;87.1
DLLEU;201904;56.5
DLLEU;201905;202.5
DLLEU;201906;61.1
DLLEU;201907;139.2
DLLEU;201908;166.0
DLLEU;201909;117.6
DLLEU;201910;149.0
DLLEU;201911;64.1
DLLEU;201912;47.6
DLLEU;202001;37.7
DLLEU;202002;131.2
DLLEU;202003;69.2
DLLEU;202004;36.2
DLLEU;202005;66.0
DLLEU;202006;267.4
DLLEU;202007;124.2
DLLEU;202008;188.9
DLLEU;202009;103.0
DLLEU;202010;121.8
DLLEU;202011;25.8
DLLEU;202012;87.6
DLLEU;202101;130.7
DLLEU;202102;86.5
DLLEU;202103;57.9
