 

stn;time;rre150y0
PAY;1965;1279.9
PAY;1966;1015.7
PAY;1967;919.3
PAY;1968;1170.3
PAY;1969;829.4
PAY;1970;1108.0
PAY;1971;807.2
PAY;1972;762.6
PAY;1973;802.3
PAY;1974;876.7
PAY;1975;758.1
PAY;1976;642.5
PAY;1977;1130.9
PAY;1978;872.6
PAY;1979;925.1
PAY;1980;982.8
PAY;1981;884.7
PAY;1982;944.6
PAY;1983;894.0
PAY;1984;898.0
PAY;1985;878.4
PAY;1986;876.8
PAY;1987;1087.1
PAY;1988;965.0
PAY;1989;628.9
PAY;1990;927.5
PAY;1991;775.8
PAY;1992;921.9
PAY;1993;925.0
PAY;1994;996.7
PAY;1995;1028.8
PAY;1996;688.7
PAY;1997;743.2
PAY;1998;728.9
PAY;1999;1017.4
PAY;2000;920.8
PAY;2001;1131.8
PAY;2002;1013.2
PAY;2003;634.3
PAY;2004;873.2
PAY;2005;698.6
PAY;2006;922.8
PAY;2007;1005.1
PAY;2008;849.3
PAY;2009;712.7
PAY;2010;593.5
PAY;2011;581.2
PAY;2012;980.4
PAY;2013;957.3
PAY;2014;941.3
PAY;2015;643.3
PAY;2016;1019.6
PAY;2017;649.5
PAY;2018;780.4
PAY;2019;864.6
PAY;2020;960.1
