 

stn;time;rzz150mx
GEFOR;199907;11.3
GEFOR;199908;6.0
GEFOR;199909;3.1
GEFOR;199910;3.7
GEFOR;199911;3.1
GEFOR;199912;1.2
GEFOR;200001;0.7
GEFOR;200002;1.0
GEFOR;200003;3.0
GEFOR;200004;1.4
GEFOR;200005;2.5
GEFOR;200006;6.0
GEFOR;200007;6.7
GEFOR;200008;11.2
GEFOR;200009;4.4
GEFOR;200010;1.2
GEFOR;200011;2.5
GEFOR;200012;2.3
GEFOR;200101;1.9
GEFOR;200102;0.8
GEFOR;200103;-
GEFOR;200104;2.6
GEFOR;200105;11.1
GEFOR;200106;6.6
GEFOR;200107;4.0
GEFOR;200108;5.6
GEFOR;200109;3.3
GEFOR;200110;5.5
GEFOR;200111;1.7
GEFOR;200112;0.5
GEFOR;200201;1.5
GEFOR;200202;1.0
GEFOR;200203;0.9
GEFOR;200204;1.2
GEFOR;200205;2.2
GEFOR;200206;6.1
GEFOR;200207;15.7
GEFOR;200208;3.8
GEFOR;200209;3.6
GEFOR;200210;3.9
GEFOR;200211;2.8
GEFOR;200212;1.1
GEFOR;200301;1.4
GEFOR;200302;0.8
GEFOR;200303;2.3
GEFOR;200304;1.6
GEFOR;200305;3.1
GEFOR;200306;7.8
GEFOR;200307;2.8
GEFOR;200308;4.5
GEFOR;200309;6.4
GEFOR;200310;3.6
GEFOR;200311;1.2
GEFOR;200312;1.0
GEFOR;200401;1.5
GEFOR;200402;0.9
GEFOR;200403;0.8
GEFOR;200404;3.4
GEFOR;200405;1.3
GEFOR;200406;4.1
GEFOR;200407;11.8
GEFOR;200408;6.9
GEFOR;200409;2.4
GEFOR;200410;4.5
GEFOR;200411;0.8
GEFOR;200412;1.2
GEFOR;200501;2.6
GEFOR;200502;0.8
GEFOR;200503;0.4
