 

stn;time;rhh150mx
TICAM;201112;1.6
TICAM;201201;3.3
TICAM;201202;0.3
TICAM;201203;6.1
TICAM;201204;7.4
TICAM;201205;8.5
TICAM;201206;16.4
TICAM;201207;16.7
TICAM;201208;65.8
TICAM;201209;23.5
TICAM;201210;14.2
TICAM;201211;5.9
TICAM;201212;1.6
TICAM;201301;2.5
TICAM;201302;1.5
TICAM;201303;3.0
TICAM;201304;11.1
TICAM;201305;9.8
TICAM;201306;11.6
TICAM;201307;68.4
TICAM;201308;20.2
TICAM;201309;16.8
TICAM;201310;16.0
TICAM;201311;5.1
TICAM;201312;7.6
TICAM;201401;4.6
TICAM;201402;5.8
TICAM;201403;-
TICAM;201404;6.6
TICAM;201405;9.9
TICAM;201406;31.5
TICAM;201407;15.2
TICAM;201408;18.5
TICAM;201409;9.5
TICAM;201410;20.6
TICAM;201411;12.3
TICAM;201412;6.9
TICAM;201501;5.1
TICAM;201502;4.7
TICAM;201503;1.7
TICAM;201504;10.7
TICAM;201505;26.1
TICAM;201506;15.9
TICAM;201507;14.8
TICAM;201508;11.3
TICAM;201509;26.3
TICAM;201510;7.9
TICAM;201511;0.2
TICAM;201512;0.2
TICAM;201601;2.7
TICAM;201602;2.8
TICAM;201603;7.5
TICAM;201604;9.0
