 

stn;time;fu3010m1
DLFRS;201605;57.6
DLFRS;201606;70.2
DLFRS;201607;63.7
DLFRS;201608;58.3
DLFRS;201609;52.9
DLFRS;201610;56.9
DLFRS;201611;68.4
DLFRS;201612;59.0
DLFRS;201701;89.3
DLFRS;201702;87.8
DLFRS;201703;76.3
DLFRS;201704;55.8
DLFRS;201705;61.6
DLFRS;201706;70.6
DLFRS;201707;69.1
DLFRS;201708;73.8
DLFRS;201709;86.4
DLFRS;201710;73.8
DLFRS;201711;97.6
DLFRS;201712;109.1
DLFRS;201801;138.2
DLFRS;201802;64.1
DLFRS;201803;68.4
DLFRS;201804;76.7
DLFRS;201805;66.2
DLFRS;201806;51.5
DLFRS;201807;50.4
DLFRS;201808;61.6
DLFRS;201809;100.4
DLFRS;201810;76.3
DLFRS;201811;54.0
DLFRS;201812;94.3
DLFRS;201901;78.5
DLFRS;201902;84.2
DLFRS;201903;108.4
DLFRS;201904;90.7
DLFRS;201905;63.4
DLFRS;201906;85.0
DLFRS;201907;73.4
DLFRS;201908;87.5
DLFRS;201909;79.2
DLFRS;201910;78.1
DLFRS;201911;66.6
DLFRS;201912;84.2
DLFRS;202001;79.9
DLFRS;202002;118.1
DLFRS;202003;83.5
DLFRS;202004;52.6
DLFRS;202005;54.4
DLFRS;202006;60.5
DLFRS;202007;63.0
DLFRS;202008;72.4
DLFRS;202009;63.4
DLFRS;202010;81.4
DLFRS;202011;67.7
DLFRS;202012;72.4
DLFRS;202101;81.0
DLFRS;202102;70.9
DLFRS;202103;88.9
