 

stn;time;rti150yx
IYANT;1991;19911223
IYANT;1992;19920620
IYANT;1993;19931003
IYANT;1994;19940707
IYANT;1995;19950703
IYANT;1996;19961016
IYANT;1997;19970618
IYANT;1998;19980628
IYANT;1999;19990921
IYANT;2000;20000828
IYANT;2001;20010108
IYANT;2002;20021119
IYANT;2003;20031005
IYANT;2004;20040620
IYANT;2005;20050705
IYANT;2006;20060821
IYANT;2007;20070124
IYANT;2008;20080627
IYANT;2009;20090718
IYANT;2010;20100614
IYANT;2011;20110919
IYANT;2012;20120831
IYANT;2013;20130825
IYANT;2014;20141106
IYANT;2015;20150802
IYANT;2016;20160627
IYANT;2017;20170723
IYANT;2018;20181027
IYANT;2019;20191115
