 

stn;time;tre200y0
DLPFU;1958;7.2
DLPFU;1959;7.8
DLPFU;1960;7.2
DLPFU;1961;8.2
DLPFU;1962;6.2
DLPFU;1963;5.9
DLPFU;1964;7.1
DLPFU;1965;6.3
DLPFU;1966;7.5
DLPFU;1967;7.5
DLPFU;1968;7.0
DLPFU;1969;6.7
DLPFU;1970;6.7
DLPFU;1971;7.2
DLPFU;1972;6.6
DLPFU;1973;7.0
DLPFU;1974;7.5
DLPFU;1975;7.5
DLPFU;1976;7.3
DLPFU;1977;7.6
DLPFU;1978;6.6
DLPFU;1979;7.1
DLPFU;1980;6.6
DLPFU;1981;7.2
DLPFU;1982;7.7
DLPFU;1983;7.8
DLPFU;1984;6.8
DLPFU;1985;5.9
DLPFU;1986;6.4
DLPFU;1987;6.4
DLPFU;1988;7.6
DLPFU;1989;7.4
DLPFU;1990;7.7
DLPFU;1991;6.6
DLPFU;1992;7.8
DLPFU;1993;7.3
DLPFU;1994;8.7
DLPFU;1995;7.3
DLPFU;1996;6.0
DLPFU;1997;7.2
DLPFU;1998;7.5
DLPFU;1999;7.4
DLPFU;2000;8.4
DLPFU;2001;7.6
