 

stn;time;rsd300y0
NEU;1900;1
NEU;1901;3
NEU;1902;2
NEU;1903;1
NEU;1904;1
NEU;1905;1
NEU;1906;4
NEU;1907;2
NEU;1908;3
NEU;1909;1
NEU;1910;6
NEU;1911;3
NEU;1912;1
NEU;1913;2
NEU;1914;4
NEU;1915;4
NEU;1916;3
NEU;1917;2
NEU;1918;3
NEU;1919;1
NEU;1920;0
NEU;1921;2
NEU;1922;3
NEU;1923;6
NEU;1924;2
NEU;1925;3
NEU;1926;3
NEU;1927;4
NEU;1928;6
NEU;1929;1
NEU;1930;2
NEU;1931;3
NEU;1932;5
NEU;1933;3
NEU;1934;0
NEU;1935;8
NEU;1936;3
NEU;1937;8
NEU;1938;7
NEU;1939;7
NEU;1940;5
NEU;1941;2
NEU;1942;4
NEU;1943;2
NEU;1944;5
NEU;1945;3
NEU;1946;5
NEU;1947;0
NEU;1948;3
NEU;1949;1
NEU;1950;5
NEU;1951;1
NEU;1952;2
NEU;1953;3
NEU;1954;5
NEU;1955;3
NEU;1956;2
NEU;1957;1
NEU;1958;1
NEU;1959;4
NEU;1960;2
NEU;1961;4
NEU;1962;5
NEU;1963;5
NEU;1964;0
NEU;1965;6
NEU;1966;2
NEU;1967;5
NEU;1968;4
NEU;1969;1
NEU;1970;1
NEU;1971;4
NEU;1972;3
NEU;1973;1
NEU;1974;2
NEU;1975;2
NEU;1976;3
NEU;1977;6
NEU;1978;5
NEU;1979;3
NEU;1980;3
NEU;1981;1
NEU;1982;3
NEU;1983;4
NEU;1984;0
NEU;1985;2
NEU;1986;3
NEU;1987;2
NEU;1988;4
NEU;1989;0
NEU;1990;3
NEU;1991;4
NEU;1992;4
NEU;1993;4
NEU;1994;5
NEU;1995;1
NEU;1996;2
NEU;1997;3
NEU;1998;1
NEU;1999;6
NEU;2000;2
NEU;2001;4
NEU;2002;6
NEU;2003;1
NEU;2004;9
NEU;2005;1
NEU;2006;7
NEU;2007;6
NEU;2008;3
NEU;2009;1
NEU;2010;2
NEU;2011;0
NEU;2012;3
NEU;2013;5
NEU;2014;1
NEU;2015;2
NEU;2016;2
NEU;2017;2
NEU;2018;2
NEU;2019;3
NEU;2020;4
