 

stn;time;rsd100m0
DLDEG;198908;2
DLDEG;198909;1
DLDEG;198910;3
DLDEG;198911;2
DLDEG;198912;2
DLDEG;199001;0
DLDEG;199002;6
DLDEG;199003;1
DLDEG;199004;0
DLDEG;199005;4
DLDEG;199006;7
DLDEG;199007;4
DLDEG;199008;1
DLDEG;199009;4
DLDEG;199010;4
DLDEG;199011;5
DLDEG;199012;1
DLDEG;199101;0
DLDEG;199102;0
DLDEG;199103;3
DLDEG;199104;1
DLDEG;199105;1
DLDEG;199106;5
DLDEG;199107;3
DLDEG;199108;1
DLDEG;199109;4
DLDEG;199110;0
DLDEG;199111;3
DLDEG;199112;2
DLDEG;199201;0
DLDEG;199202;2
DLDEG;199203;4
DLDEG;199204;3
DLDEG;199205;0
DLDEG;199206;4
DLDEG;199207;4
DLDEG;199208;3
DLDEG;199209;1
DLDEG;199210;4
DLDEG;199211;7
DLDEG;199212;3
DLDEG;199301;0
DLDEG;199302;0
DLDEG;199303;0
DLDEG;199304;0
DLDEG;199305;2
DLDEG;199306;5
DLDEG;199307;9
DLDEG;199308;3
DLDEG;199309;1
DLDEG;199310;5
DLDEG;199311;3
DLDEG;199312;4
DLDEG;199401;1
DLDEG;199402;0
DLDEG;199403;0
DLDEG;199404;4
DLDEG;199405;6
DLDEG;199406;4
DLDEG;199407;3
DLDEG;199408;3
DLDEG;199409;3
DLDEG;199410;2
DLDEG;199411;1
DLDEG;199412;4
DLDEG;199501;2
DLDEG;199502;3
DLDEG;199503;2
DLDEG;199504;3
DLDEG;199505;4
DLDEG;199506;10
DLDEG;199507;3
DLDEG;199508;6
DLDEG;199509;4
DLDEG;199510;0
DLDEG;199511;3
DLDEG;199512;3
DLDEG;199601;0
DLDEG;199602;0
DLDEG;199603;2
DLDEG;199604;1
DLDEG;199605;2
DLDEG;199606;2
DLDEG;199607;3
DLDEG;199608;5
DLDEG;199609;2
DLDEG;199610;3
DLDEG;199611;2
DLDEG;199612;2
DLDEG;199701;0
DLDEG;199702;3
DLDEG;199703;0
DLDEG;199704;0
DLDEG;199705;2
DLDEG;199706;5
DLDEG;199707;3
DLDEG;199708;2
DLDEG;199709;3
DLDEG;199710;3
DLDEG;199711;0
DLDEG;199712;3
DLDEG;199801;2
DLDEG;199802;1
DLDEG;199803;3
DLDEG;199804;2
DLDEG;199805;2
DLDEG;199806;4
DLDEG;199807;5
DLDEG;199808;3
DLDEG;199809;7
DLDEG;199810;6
DLDEG;199811;3
DLDEG;199812;1
DLDEG;199901;1
DLDEG;199902;3
DLDEG;199903;1
DLDEG;199904;3
DLDEG;199905;8
DLDEG;199906;6
DLDEG;199907;3
DLDEG;199908;2
DLDEG;199909;2
DLDEG;199910;2
DLDEG;199911;3
DLDEG;199912;4
DLDEG;200001;0
DLDEG;200002;3
DLDEG;200003;2
DLDEG;200004;1
DLDEG;200005;3
DLDEG;200006;4
DLDEG;200007;10
DLDEG;200008;5
DLDEG;200009;4
DLDEG;200010;3
DLDEG;200011;2
DLDEG;200012;0
DLDEG;200101;3
DLDEG;200102;3
DLDEG;200103;7
DLDEG;200104;4
DLDEG;200105;3
DLDEG;200106;4
DLDEG;200107;2
DLDEG;200108;2
DLDEG;200109;8
DLDEG;200110;2
DLDEG;200111;2
DLDEG;200112;2
DLDEG;200201;0
DLDEG;200202;2
DLDEG;200203;3
DLDEG;200204;4
DLDEG;200205;7
DLDEG;200206;2
DLDEG;200207;7
DLDEG;200208;5
DLDEG;200209;7
DLDEG;200210;7
DLDEG;200211;4
DLDEG;200212;3
DLDEG;200301;1
DLDEG;200302;0
DLDEG;200303;0
DLDEG;200304;0
DLDEG;200305;3
DLDEG;200306;1
DLDEG;200307;3
DLDEG;200308;2
DLDEG;200309;0
DLDEG;200310;4
DLDEG;200311;1
DLDEG;200312;0
DLDEG;200401;4
DLDEG;200402;1
DLDEG;200403;0
DLDEG;200404;1
DLDEG;200405;5
DLDEG;200406;0
DLDEG;200407;5
DLDEG;200408;1
DLDEG;200409;2
DLDEG;200410;6
DLDEG;200411;0
DLDEG;200412;1
DLDEG;200501;0
DLDEG;200502;1
DLDEG;200503;2
DLDEG;200504;7
DLDEG;200505;4
DLDEG;200506;3
DLDEG;200507;3
DLDEG;200508;2
DLDEG;200509;3
DLDEG;200510;2
DLDEG;200511;0
DLDEG;200512;1
DLDEG;200601;1
DLDEG;200602;1
DLDEG;200603;6
DLDEG;200604;3
DLDEG;200605;3
DLDEG;200606;2
DLDEG;200607;0
DLDEG;200608;8
DLDEG;200609;2
DLDEG;200610;1
DLDEG;200611;1
DLDEG;200612;0
DLDEG;200701;2
DLDEG;200702;2
DLDEG;200703;2
DLDEG;200704;1
DLDEG;200705;9
DLDEG;200706;3
DLDEG;200707;6
DLDEG;200708;5
DLDEG;200709;4
DLDEG;200710;0
DLDEG;200711;1
DLDEG;200712;2
DLDEG;200801;1
DLDEG;200802;1
DLDEG;200803;0
DLDEG;200804;3
DLDEG;200805;1
DLDEG;200806;3
DLDEG;200807;6
DLDEG;200808;3
DLDEG;200809;3
DLDEG;200810;3
DLDEG;200811;1
DLDEG;200812;0
DLDEG;200901;2
DLDEG;200902;0
DLDEG;200903;3
DLDEG;200904;0
DLDEG;200905;3
DLDEG;200906;7
DLDEG;200907;5
DLDEG;200908;2
DLDEG;200909;0
DLDEG;200910;2
DLDEG;200911;2
DLDEG;200912;3
DLDEG;201001;0
DLDEG;201002;0
DLDEG;201003;0
DLDEG;201004;1
DLDEG;201005;5
DLDEG;201006;3
DLDEG;201007;7
DLDEG;201008;7
DLDEG;201009;3
DLDEG;201010;1
DLDEG;201011;2
DLDEG;201012;5
DLDEG;201101;1
DLDEG;201102;1
DLDEG;201103;0
DLDEG;201104;1
DLDEG;201105;3
DLDEG;201106;4
DLDEG;201107;5
DLDEG;201108;5
DLDEG;201109;5
DLDEG;201110;3
DLDEG;201111;0
DLDEG;201112;3
DLDEG;201201;3
DLDEG;201202;0
DLDEG;201203;1
DLDEG;201204;1
DLDEG;201205;3
DLDEG;201206;8
DLDEG;201207;2
DLDEG;201208;7
DLDEG;201209;3
DLDEG;201210;3
DLDEG;201211;3
DLDEG;201212;3
DLDEG;201301;1
DLDEG;201302;1
DLDEG;201303;0
DLDEG;201304;1
DLDEG;201305;6
DLDEG;201306;6
DLDEG;201307;3
DLDEG;201308;2
DLDEG;201309;3
DLDEG;201310;4
DLDEG;201311;1
DLDEG;201312;1
DLDEG;201401;0
DLDEG;201402;0
DLDEG;201403;1
DLDEG;201404;4
DLDEG;201405;0
DLDEG;201406;2
DLDEG;201407;8
DLDEG;201408;4
DLDEG;201409;3
DLDEG;201410;1
DLDEG;201411;2
DLDEG;201412;2
DLDEG;201501;1
DLDEG;201502;0
DLDEG;201503;2
DLDEG;201504;3
DLDEG;201505;7
DLDEG;201506;5
DLDEG;201507;0
DLDEG;201508;2
DLDEG;201509;2
DLDEG;201510;1
DLDEG;201511;1
DLDEG;201512;0
DLDEG;201601;5
DLDEG;201602;2
DLDEG;201603;1
DLDEG;201604;4
DLDEG;201605;6
DLDEG;201606;5
DLDEG;201607;4
DLDEG;201608;5
DLDEG;201609;2
DLDEG;201610;2
DLDEG;201611;4
DLDEG;201612;0
DLDEG;201701;1
DLDEG;201702;0
DLDEG;201703;2
DLDEG;201704;3
DLDEG;201705;3
DLDEG;201706;3
DLDEG;201707;4
DLDEG;201708;6
DLDEG;201709;2
DLDEG;201710;1
DLDEG;201711;4
DLDEG;201712;2
DLDEG;201801;5
DLDEG;201802;2
DLDEG;201803;2
DLDEG;201804;0
DLDEG;201805;3
DLDEG;201806;1
DLDEG;201807;0
DLDEG;201808;3
DLDEG;201809;2
DLDEG;201810;1
DLDEG;201811;0
DLDEG;201812;5
DLDEG;201901;1
DLDEG;201902;0
DLDEG;201903;2
DLDEG;201904;1
DLDEG;201905;4
DLDEG;201906;4
DLDEG;201907;5
DLDEG;201908;4
DLDEG;201909;4
DLDEG;201910;5
DLDEG;201911;1
DLDEG;201912;0
DLDEG;202001;0
DLDEG;202002;3
DLDEG;202003;2
DLDEG;202004;1
DLDEG;202005;2
DLDEG;202006;3
DLDEG;202007;3
DLDEG;202008;4
DLDEG;202009;2
DLDEG;202010;6
DLDEG;202011;0
DLDEG;202012;3
DLDEG;202101;6
DLDEG;202102;2
DLDEG;202103;1
DLDEG;202104;0
DLDEG;202105;6
