 

stn;time;rsd300m0
PIO;197902;0
PIO;197903;2
PIO;197904;0
PIO;197905;2
PIO;197906;0
PIO;197907;0
PIO;197908;0
PIO;197909;0
PIO;197910;4
PIO;197911;1
PIO;197912;0
PIO;198001;0
PIO;198002;0
PIO;198003;0
PIO;198004;0
PIO;198005;0
PIO;198006;2
PIO;198007;3
PIO;198008;0
PIO;198009;0
PIO;198010;2
PIO;198011;0
PIO;198012;0
PIO;198101;0
PIO;198102;0
PIO;198103;3
PIO;198104;1
PIO;198105;2
PIO;198106;1
PIO;198107;4
PIO;198108;0
PIO;198109;3
PIO;198110;2
PIO;198111;0
PIO;198112;0
PIO;198201;1
PIO;198202;0
PIO;198203;0
PIO;198204;0
PIO;198205;1
PIO;198206;1
PIO;198207;1
PIO;198208;2
PIO;198209;3
PIO;198210;1
PIO;198211;1
PIO;198212;0
PIO;198301;0
PIO;198302;0
PIO;198303;0
PIO;198304;3
PIO;198305;5
PIO;198306;0
PIO;198307;0
PIO;198308;0
PIO;198309;1
PIO;198310;0
PIO;198311;1
PIO;198312;0
PIO;198401;0
PIO;198402;0
PIO;198403;0
PIO;198404;0
PIO;198405;3
PIO;198406;1
PIO;198407;0
PIO;198408;0
PIO;198409;2
PIO;198410;2
PIO;198411;1
PIO;198412;0
PIO;198501;1
PIO;198502;0
PIO;198503;1
PIO;198504;0
PIO;198505;3
PIO;198506;0
PIO;198507;2
PIO;198508;3
PIO;198509;0
PIO;198510;0
PIO;198511;0
PIO;198512;0
PIO;198601;3
PIO;198602;0
PIO;198603;0
PIO;198604;6
PIO;198605;1
PIO;198606;0
PIO;198607;2
PIO;198608;1
PIO;198609;0
PIO;198610;0
PIO;198611;0
PIO;198612;0
PIO;198701;0
PIO;198702;0
PIO;198703;0
PIO;198704;2
PIO;198705;0
PIO;198706;4
PIO;198707;2
PIO;198708;2
PIO;198709;1
PIO;198710;5
PIO;198711;1
PIO;198712;0
PIO;198801;0
PIO;198802;0
PIO;198803;0
PIO;198804;0
PIO;198805;1
PIO;198806;0
PIO;198807;3
PIO;198808;0
PIO;198809;2
PIO;198810;4
PIO;198811;0
PIO;198812;1
PIO;198901;0
PIO;198902;1
PIO;198903;0
PIO;198904;4
PIO;198905;0
PIO;198906;0
PIO;198907;1
PIO;198908;1
PIO;198909;0
PIO;198910;0
PIO;198911;2
PIO;198912;1
PIO;199001;0
PIO;199002;3
PIO;199003;0
PIO;199004;0
PIO;199005;0
PIO;199006;2
PIO;199007;0
PIO;199008;1
PIO;199009;0
PIO;199010;2
PIO;199011;3
PIO;199012;1
PIO;199101;0
PIO;199102;0
PIO;199103;2
PIO;199104;1
PIO;199105;0
PIO;199106;1
PIO;199107;1
PIO;199108;1
PIO;199109;3
PIO;199110;2
PIO;199111;1
PIO;199112;2
PIO;199201;0
PIO;199202;0
PIO;199203;1
PIO;199204;1
PIO;199205;0
PIO;199206;3
PIO;199207;0
PIO;199208;3
PIO;199209;1
PIO;199210;0
PIO;199211;0
PIO;199212;0
PIO;199301;0
PIO;199302;0
PIO;199303;0
PIO;199304;0
PIO;199305;0
PIO;199306;2
PIO;199307;1
PIO;199308;2
PIO;199309;5
PIO;199310;8
PIO;199311;0
PIO;199312;0
PIO;199401;3
PIO;199402;0
PIO;199403;0
PIO;199404;1
PIO;199405;3
PIO;199406;0
PIO;199407;0
PIO;199408;0
PIO;199409;3
PIO;199410;0
PIO;199411;1
PIO;199412;0
PIO;199501;0
PIO;199502;0
PIO;199503;0
PIO;199504;4
PIO;199505;1
PIO;199506;1
PIO;199507;0
PIO;199508;0
PIO;199509;4
PIO;199510;0
PIO;199511;0
PIO;199512;0
PIO;199601;1
PIO;199602;0
PIO;199603;0
PIO;199604;0
PIO;199605;5
PIO;199606;0
PIO;199607;2
PIO;199608;1
PIO;199609;0
PIO;199610;0
PIO;199611;4
PIO;199612;0
PIO;199701;0
PIO;199702;0
PIO;199703;0
PIO;199704;1
PIO;199705;1
PIO;199706;6
PIO;199707;2
PIO;199708;1
PIO;199709;0
PIO;199710;0
PIO;199711;2
PIO;199712;1
PIO;199801;0
PIO;199802;0
PIO;199803;0
PIO;199804;5
PIO;199805;1
PIO;199806;3
PIO;199807;1
PIO;199808;1
PIO;199809;4
PIO;199810;1
PIO;199811;0
PIO;199812;0
PIO;199901;1
PIO;199902;0
PIO;199903;1
PIO;199904;1
PIO;199905;1
PIO;199906;3
PIO;199907;1
PIO;199908;0
PIO;199909;4
PIO;199910;3
PIO;199911;0
PIO;199912;1
PIO;200001;0
PIO;200002;0
PIO;200003;1
PIO;200004;2
PIO;200005;0
PIO;200006;0
PIO;200007;1
PIO;200008;0
PIO;200009;3
PIO;200010;6
PIO;200011;6
PIO;200012;0
PIO;200101;0
PIO;200102;1
PIO;200103;1
PIO;200104;0
PIO;200105;1
PIO;200106;2
PIO;200107;3
PIO;200108;1
PIO;200109;1
PIO;200110;1
PIO;200111;0
PIO;200112;0
PIO;200201;0
PIO;200202;0
PIO;200203;1
PIO;200204;0
PIO;200205;5
PIO;200206;1
PIO;200207;0
PIO;200208;1
PIO;200209;0
PIO;200210;2
