 

stn;time;rti150yx
DAV;1876;18760216
DAV;1877;18770213
DAV;1878;18780914
DAV;1879;18790909
DAV;1880;18801007
DAV;1881;18810828
DAV;1882;18821225
DAV;1883;18830904
DAV;1884;18840719
DAV;1885;18850925
DAV;1886;18860811
DAV;1887;18871209
DAV;1888;18880909
DAV;1889;18890823
DAV;1890;18900711
DAV;1891;18910619
DAV;1892;18920903
DAV;1893;18930202
DAV;1894;18940714
DAV;1895;18951231
DAV;1896;18960308
DAV;1897;18970720
DAV;1898;18980626
DAV;1899;18990113
DAV;1900;19000828
DAV;1901;19010615
DAV;1902;19021221
DAV;1903;19030815
DAV;1904;19040907
DAV;1905;19050805
DAV;1906;19060519
DAV;1907;19070815
DAV;1908;19080830
DAV;1909;19090413
DAV;1910;19100119
DAV;1911;19110921
DAV;1912;19120807
DAV;1913;19131008
DAV;1914;19140109
DAV;1915;19150723
DAV;1916;19161231
DAV;1917;19171010
DAV;1918;19181213
DAV;1919;19191223
DAV;1920;19200727
DAV;1921;19210119
DAV;1922;19220715
DAV;1923;19230923
DAV;1924;19240911
DAV;1925;19250825
DAV;1926;19260613
DAV;1927;19270710
DAV;1928;19281021
DAV;1929;19290706
DAV;1930;19300718
DAV;1931;19310820
DAV;1932;19320103
DAV;1933;19330722
DAV;1934;19340628
DAV;1935;19351028
DAV;1936;19361202
DAV;1937;19370715
DAV;1938;19380702
DAV;1939;19391117
DAV;1940;19400219
DAV;1941;19410727
DAV;1942;19420803
DAV;1943;19430401
DAV;1944;19441107
DAV;1945;19450307
DAV;1946;19460613
DAV;1947;19470622
DAV;1948;19480619
DAV;1949;19490116
DAV;1950;19500104
DAV;1951;19510120
DAV;1952;19521110
DAV;1953;19530626
DAV;1954;19540111
DAV;1955;19550208
DAV;1956;19560913
DAV;1957;19570224
DAV;1958;19580722
DAV;1959;19590501
DAV;1960;19600818
DAV;1961;19610512
DAV;1962;19621215
DAV;1963;19631116
DAV;1964;19640829
DAV;1965;19651212
DAV;1966;19660705
DAV;1967;19670320
DAV;1968;19680126
DAV;1969;19690707
DAV;1970;19700820
DAV;1971;19710826
DAV;1972;19720710
DAV;1973;19731214
DAV;1974;19740118
DAV;1975;19750718
DAV;1976;19760626
DAV;1977;19770731
DAV;1978;19780704
DAV;1979;19790921
DAV;1980;19801017
DAV;1981;19810718
DAV;1982;19820129
DAV;1983;19830115
DAV;1984;19840905
DAV;1985;19850805
DAV;1986;19860706
DAV;1987;19870615
DAV;1988;19880820
DAV;1989;19890603
DAV;1990;19900214
DAV;1991;19911221
DAV;1992;19920315
DAV;1993;19930710
DAV;1994;19940806
DAV;1995;19950110
DAV;1996;19960621
DAV;1997;19970627
DAV;1998;19980727
DAV;1999;19991003
DAV;2000;20000724
DAV;2001;20010610
DAV;2002;20020319
DAV;2003;20031008
DAV;2004;20040819
DAV;2005;20050822
DAV;2006;20060803
DAV;2007;20071110
DAV;2008;20080713
DAV;2009;20090717
DAV;2010;20100723
DAV;2011;20110918
DAV;2012;20120825
DAV;2013;20131023
DAV;2014;20140629
DAV;2015;20150514
DAV;2016;20160616
DAV;2017;20170808
DAV;2018;20180121
DAV;2019;20190113
DAV;2020;20201026
