 

stn;time;rhs150d0
LEU;18840901;0.0
LEU;18840902;0.0
LEU;18840903;0.0
LEU;18840904;32.3
LEU;18840905;6.6
LEU;18840906;0.0
LEU;18840907;8.2
LEU;18840908;0.0
LEU;18840909;12.1
LEU;18840910;0.0
LEU;18840911;0.0
LEU;18840912;0.0
LEU;18840913;1.6
LEU;18840914;0.0
LEU;18840915;0.0
LEU;18840916;0.0
LEU;18840917;0.0
LEU;18840918;0.0
LEU;18840919;0.0
LEU;18840920;0.0
LEU;18840921;5.0
LEU;18840922;14.6
LEU;18840923;0.0
LEU;18840924;0.0
LEU;18840925;0.4
LEU;18840926;0.0
LEU;18840927;0.0
LEU;18840928;0.0
LEU;18840929;0.0
LEU;18840930;0.0
LEU;18841001;1.8
LEU;18841002;0.0
LEU;18841003;1.0
LEU;18841004;4.2
LEU;18841005;1.9
LEU;18841006;0.0
LEU;18841007;0.0
LEU;18841008;0.0
LEU;18841009;3.2
LEU;18841010;7.4
LEU;18841011;0.0
LEU;18841012;0.0
LEU;18841013;0.0
LEU;18841014;0.0
LEU;18841015;0.0
LEU;18841016;0.0
LEU;18841017;0.0
LEU;18841018;0.0
LEU;18841019;0.0
LEU;18841020;0.0
LEU;18841021;0.0
LEU;18841022;0.0
LEU;18841023;0.0
LEU;18841024;0.0
LEU;18841025;0.0
LEU;18841026;0.0
LEU;18841027;0.0
LEU;18841028;0.0
LEU;18841029;0.0
LEU;18841030;0.0
LEU;18841031;0.0
LEU;18841101;0.0
LEU;18841102;0.0
LEU;18841103;0.0
LEU;18841104;0.0
LEU;18841105;0.0
LEU;18841106;0.0
LEU;18841107;0.0
LEU;18841108;0.0
LEU;18841109;0.0
LEU;18841110;0.0
LEU;18841111;0.0
LEU;18841112;0.0
LEU;18841113;0.0
LEU;18841114;0.0
LEU;18841115;0.0
LEU;18841116;0.0
LEU;18841117;0.0
LEU;18841118;0.0
LEU;18841119;0.0
LEU;18841120;0.0
LEU;18841121;0.0
LEU;18841122;1.7
LEU;18841123;0.0
LEU;18841124;0.0
LEU;18841125;0.0
LEU;18841126;0.0
LEU;18841127;0.0
LEU;18841128;0.0
LEU;18841129;5.8
LEU;18841130;0.0
LEU;18841201;0.0
LEU;18841202;0.0
LEU;18841203;8.4
LEU;18841204;14.0
LEU;18841205;9.8
LEU;18841206;8.7
LEU;18841207;0.0
LEU;18841208;0.0
LEU;18841209;0.0
LEU;18841210;0.0
LEU;18841211;1.4
LEU;18841212;0.0
LEU;18841213;0.0
LEU;18841214;0.0
LEU;18841215;0.0
LEU;18841216;4.8
LEU;18841217;29.9
LEU;18841218;0.0
LEU;18841219;40.9
LEU;18841220;47.5
LEU;18841221;0.0
LEU;18841222;0.0
LEU;18841223;0.0
LEU;18841224;0.0
LEU;18841225;0.0
LEU;18841226;0.0
LEU;18841227;0.0
LEU;18841228;0.0
LEU;18841229;0.0
LEU;18841230;0.0
LEU;18841231;0.0
LEU;18850101;0.0
LEU;18850102;0.0
LEU;18850103;0.0
LEU;18850104;0.0
LEU;18850105;0.0
LEU;18850106;0.0
LEU;18850107;0.0
LEU;18850108;0.0
LEU;18850109;0.0
LEU;18850110;4.1
LEU;18850111;22.2
LEU;18850112;0.0
LEU;18850113;0.0
LEU;18850114;0.0
LEU;18850115;0.0
LEU;18850116;2.5
LEU;18850117;0.0
LEU;18850118;0.0
LEU;18850119;0.0
LEU;18850120;0.0
LEU;18850121;0.0
LEU;18850122;0.0
LEU;18850123;0.0
LEU;18850124;0.0
LEU;18850125;0.0
LEU;18850126;0.0
LEU;18850127;0.0
LEU;18850128;0.0
LEU;18850129;0.0
LEU;18850130;0.0
LEU;18850131;0.0
LEU;18850201;7.0
LEU;18850202;0.0
LEU;18850203;1.7
LEU;18850204;0.0
LEU;18850205;4.1
LEU;18850206;0.0
LEU;18850207;0.0
LEU;18850208;0.0
LEU;18850209;4.9
LEU;18850210;0.0
LEU;18850211;0.0
LEU;18850212;0.0
LEU;18850213;0.0
LEU;18850214;0.0
LEU;18850215;0.0
LEU;18850216;32.3
LEU;18850217;12.8
LEU;18850218;0.0
LEU;18850219;0.0
LEU;18850220;16.9
LEU;18850221;1.2
LEU;18850222;2.6
LEU;18850223;0.0
LEU;18850224;0.0
LEU;18850225;0.0
LEU;18850226;0.0
LEU;18850227;0.0
LEU;18850228;4.5
LEU;18850301;0.0
LEU;18850302;0.0
LEU;18850303;7.2
LEU;18850304;15.8
LEU;18850305;0.0
LEU;18850306;20.0
LEU;18850307;1.7
LEU;18850308;0.0
LEU;18850309;0.0
LEU;18850310;0.0
LEU;18850311;0.0
LEU;18850312;0.0
LEU;18850313;0.0
LEU;18850314;0.0
LEU;18850315;0.0
LEU;18850316;0.0
LEU;18850317;0.0
LEU;18850318;0.0
LEU;18850319;0.0
LEU;18850320;0.0
LEU;18850321;0.0
LEU;18850322;0.0
LEU;18850323;0.0
LEU;18850324;0.0
LEU;18850325;0.0
LEU;18850326;0.0
LEU;18850327;15.0
LEU;18850328;0.0
LEU;18850329;0.0
LEU;18850330;0.0
LEU;18850331;0.0
LEU;18850401;0.0
LEU;18850402;0.0
LEU;18850403;0.0
LEU;18850404;0.0
LEU;18850405;2.0
LEU;18850406;2.0
LEU;18850407;0.0
LEU;18850408;0.0
LEU;18850409;0.0
LEU;18850410;0.0
LEU;18850411;0.0
LEU;18850412;0.0
LEU;18850413;0.0
LEU;18850414;0.0
LEU;18850415;0.0
LEU;18850416;0.0
LEU;18850417;0.0
LEU;18850418;0.0
LEU;18850419;0.0
LEU;18850420;0.0
LEU;18850421;0.0
LEU;18850422;0.0
LEU;18850423;0.0
LEU;18850424;0.0
LEU;18850425;0.0
LEU;18850426;0.0
LEU;18850427;0.0
LEU;18850428;0.0
LEU;18850429;3.0
LEU;18850430;3.0
LEU;18850501;0.0
LEU;18850502;4.5
LEU;18850503;5.3
LEU;18850504;0.0
LEU;18850505;10.6
LEU;18850506;20.7
LEU;18850507;0.0
LEU;18850508;5.8
LEU;18850509;0.0
LEU;18850510;0.0
LEU;18850511;0.0
LEU;18850512;6.9
LEU;18850513;1.9
LEU;18850514;10.3
LEU;18850515;0.0
LEU;18850516;0.2
LEU;18850517;5.7
LEU;18850518;3.3
LEU;18850519;0.0
LEU;18850520;0.0
LEU;18850521;6.2
LEU;18850522;0.0
LEU;18850523;7.2
LEU;18850524;0.0
LEU;18850525;0.0
LEU;18850526;0.0
LEU;18850527;0.0
LEU;18850528;0.0
LEU;18850529;0.0
LEU;18850530;0.4
LEU;18850531;0.0
LEU;18850601;2.0
LEU;18850602;0.0
LEU;18850603;0.0
LEU;18850604;0.0
LEU;18850605;0.0
LEU;18850606;0.0
LEU;18850607;0.0
LEU;18850608;0.0
LEU;18850609;0.0
LEU;18850610;0.0
LEU;18850611;2.5
LEU;18850612;0.0
LEU;18850613;0.0
LEU;18850614;0.0
LEU;18850615;0.0
LEU;18850616;0.0
LEU;18850617;0.0
LEU;18850618;4.8
LEU;18850619;0.0
LEU;18850620;3.8
LEU;18850621;16.8
LEU;18850622;0.0
LEU;18850623;0.0
LEU;18850624;0.0
LEU;18850625;0.0
LEU;18850626;0.0
LEU;18850627;0.0
LEU;18850628;15.2
LEU;18850629;5.8
LEU;18850630;4.9
LEU;18850701;0.0
LEU;18850702;0.0
LEU;18850703;2.3
LEU;18850704;0.0
LEU;18850705;2.5
LEU;18850706;6.7
LEU;18850707;0.0
LEU;18850708;0.0
LEU;18850709;0.0
LEU;18850710;0.0
LEU;18850711;0.0
LEU;18850712;0.0
LEU;18850713;9.2
LEU;18850714;10.9
LEU;18850715;0.7
LEU;18850716;0.0
LEU;18850717;0.0
LEU;18850718;9.2
LEU;18850719;7.5
LEU;18850720;0.0
LEU;18850721;0.0
LEU;18850722;0.0
LEU;18850723;0.0
LEU;18850724;0.0
LEU;18850725;0.0
LEU;18850726;0.0
LEU;18850727;0.0
LEU;18850728;0.0
LEU;18850729;0.0
LEU;18850730;0.0
LEU;18850731;1.0
LEU;18850801;6.0
LEU;18850802;9.2
LEU;18850803;0.0
LEU;18850804;3.5
LEU;18850805;0.0
LEU;18850806;0.0
LEU;18850807;9.7
LEU;18850808;0.0
LEU;18850809;0.0
LEU;18850810;0.0
LEU;18850811;0.0
LEU;18850812;0.0
LEU;18850813;0.0
LEU;18850814;0.0
LEU;18850815;0.0
LEU;18850816;0.0
LEU;18850817;0.0
LEU;18850818;0.0
LEU;18850819;0.0
LEU;18850820;0.0
