 

stn;time;hns000mx
GST;198103;15
GST;198104;21
GST;198105;2
GST;198106;0
GST;198107;0
GST;198108;0
GST;198109;0
GST;198110;14
GST;198111;30
GST;198112;24
GST;198201;27
GST;198202;22
GST;198203;24
GST;198204;5
GST;198205;13
GST;198206;0
GST;198207;0
GST;198208;0
GST;198209;0
GST;198210;5
GST;198211;43
GST;198212;28
GST;198301;20
GST;198302;25
GST;198303;16
GST;198304;15
GST;198305;4
GST;198306;0
GST;198307;0
GST;198308;0
GST;198309;0
GST;198310;1
GST;198311;3
GST;198312;8
GST;198401;48
GST;198402;18
GST;198403;24
GST;198404;10
GST;198405;10
GST;198406;0
GST;198407;0
GST;198408;0
GST;198409;0
GST;198410;0
GST;198411;2
GST;198412;15
GST;198501;16
GST;198502;57
GST;198503;24
GST;198504;13
GST;198505;4
GST;198506;0
GST;198507;0
GST;198508;0
GST;198509;0
GST;198510;0
GST;198511;11
GST;198512;13
GST;198601;31
GST;198602;15
GST;198603;16
GST;198604;12
GST;198605;10
GST;198606;0
GST;198607;0
GST;198608;0
GST;198609;0
GST;198610;3
GST;198611;4
GST;198612;27
GST;198701;29
GST;198702;7
GST;198703;25
GST;198704;8
GST;198705;10
GST;198706;0
GST;198707;0
GST;198708;0
GST;198709;0
GST;198710;0
GST;198711;12
GST;198712;8
GST;198801;35
GST;198802;28
GST;198803;35
GST;198804;0
GST;198805;0
GST;198806;0
GST;198807;0
GST;198808;0
GST;198809;0
GST;198810;0
GST;198811;15
GST;198812;20
GST;198901;8
GST;198902;25
GST;198903;7
GST;198904;10
GST;198905;0
GST;198906;0
GST;198907;0
GST;198908;0
GST;198909;0
GST;198910;0
GST;198911;4
GST;198912;0
GST;199001;12
GST;199002;14
GST;199003;17
GST;199004;3
GST;199005;0
GST;199006;0
GST;199007;0
GST;199008;0
GST;199009;0
GST;199010;0
GST;199011;19
GST;199012;24
GST;199101;15
GST;199102;18
GST;199103;0
GST;199104;5
GST;199105;4
GST;199106;0
GST;199107;0
GST;199108;0
GST;199109;0
GST;199110;8
GST;199111;8
GST;199112;16
GST;199201;9
GST;199202;21
GST;199203;15
GST;199204;14
GST;199205;0
GST;199206;0
GST;199207;0
GST;199208;0
GST;199209;0
GST;199210;9
GST;199211;26
GST;199212;7
GST;199301;11
GST;199302;18
GST;199303;11
GST;199304;2
GST;199305;0
GST;199306;0
GST;199307;0
GST;199308;0
GST;199309;0
GST;199310;1
GST;199311;20
GST;199312;45
GST;199401;14
GST;199402;8
GST;199403;2
GST;199404;28
GST;199405;0
GST;199406;0
GST;199407;0
GST;199408;0
GST;199409;0
GST;199410;0
GST;199411;3
GST;199412;11
GST;199501;21
GST;199502;20
GST;199503;20
GST;199504;1
GST;199505;4
GST;199506;0
GST;199507;0
GST;199508;0
GST;199509;0
GST;199510;0
GST;199511;5
GST;199512;15
GST;199601;6
GST;199602;30
GST;199603;2
GST;199604;15
GST;199605;0
GST;199606;0
GST;199607;0
GST;199608;0
GST;199609;0
GST;199610;0
GST;199611;34
GST;199612;6
GST;199701;6
GST;199702;27
GST;199703;18
GST;199704;0
GST;199705;2
GST;199706;0
GST;199707;0
GST;199708;0
GST;199709;0
GST;199710;1
GST;199711;3
GST;199712;23
GST;199801;20
GST;199802;2
GST;199803;18
GST;199804;22
GST;199805;0
GST;199806;0
GST;199807;0
GST;199808;0
GST;199809;0
GST;199810;1
GST;199811;21
GST;199812;14
GST;199901;22
GST;199902;32
GST;199903;30
GST;199904;30
GST;199905;0
GST;199906;0
GST;199907;0
GST;199908;0
GST;199909;0
GST;199910;0
GST;199911;15
GST;199912;45
GST;200001;20
GST;200002;24
GST;200003;12
GST;200004;4
GST;200005;0
GST;200006;0
GST;200007;0
GST;200008;0
GST;200009;0
GST;200010;0
GST;200011;14
GST;200012;19
GST;200101;12
GST;200102;8
GST;200103;8
GST;200104;19
GST;200105;0
GST;200106;0
GST;200107;0
GST;200108;0
GST;200109;2
GST;200110;0
GST;200111;5
GST;200112;15
GST;200201;1
GST;200202;14
GST;200203;7
GST;200204;5
GST;200205;3
GST;200206;0
GST;200207;0
GST;200208;0
GST;200209;0
GST;200210;1
GST;200211;30
GST;200212;7
GST;200301;30
GST;200302;18
GST;200303;9
GST;200304;10
GST;200305;0
GST;200306;0
GST;200307;0
GST;200308;0
GST;200309;0
GST;200310;11
GST;200311;21
GST;200312;24
GST;200401;16
GST;200402;15
GST;200403;14
GST;200404;21
GST;200405;10
GST;200406;0
GST;200407;0
GST;200408;0
GST;200409;0
GST;200410;1
GST;200411;14
GST;200412;12
GST;200501;23
GST;200502;24
GST;200503;5
GST;200504;7
GST;200505;0
GST;200506;0
GST;200507;0
GST;200508;0
GST;200509;0
GST;200510;0
GST;200511;8
GST;200512;24
GST;200601;8
GST;200602;11
GST;200603;20
GST;200604;7
GST;200605;4
GST;200606;0
GST;200607;0
GST;200608;0
GST;200609;0
GST;200610;0
GST;200611;3
GST;200612;10
GST;200701;20
GST;200702;9
GST;200703;12
GST;200704;0
GST;200705;0
GST;200706;0
GST;200707;0
GST;200708;0
GST;200709;0
GST;200710;0
GST;200711;18
GST;200712;25
GST;200801;10
GST;200802;4
GST;200803;15
GST;200804;13
GST;200805;0
GST;200806;0
GST;200807;0
GST;200808;0
GST;200809;0
GST;200810;32
GST;200811;11
GST;200812;17
GST;200901;13
GST;200902;40
GST;200903;13
GST;200904;0
GST;200905;0
GST;200906;0
GST;200907;0
GST;200908;0
GST;200909;0
GST;200910;0
GST;200911;26
GST;200912;12
GST;201001;15
GST;201002;8
GST;201003;8
GST;201004;1
GST;201005;0
GST;201006;0
GST;201007;0
GST;201008;0
GST;201009;0
GST;201010;0
GST;201011;10
GST;201012;15
