 

stn;time;rhh150mx
DLNBL;200406;7.3
DLNBL;200407;9.1
DLNBL;200408;4.1
DLNBL;200409;30.7
DLNBL;200410;5.9
DLNBL;200411;4.0
DLNBL;200412;4.2
DLNBL;200501;3.1
DLNBL;200502;5.4
DLNBL;200503;8.7
DLNBL;200504;2.2
DLNBL;200505;4.4
DLNBL;200506;5.0
DLNBL;200507;17.2
DLNBL;200508;5.2
DLNBL;200509;6.4
DLNBL;200510;2.1
DLNBL;200511;2.8
DLNBL;200512;2.9
DLNBL;200601;2.4
DLNBL;200602;5.9
DLNBL;200603;3.2
DLNBL;200604;3.0
DLNBL;200605;4.6
DLNBL;200606;7.6
DLNBL;200607;9.8
DLNBL;200608;6.5
DLNBL;200609;8.7
DLNBL;200610;8.5
DLNBL;200611;1.8
DLNBL;200612;2.2
DLNBL;200701;3.7
DLNBL;200702;5.5
DLNBL;200703;3.1
DLNBL;200704;0.4
DLNBL;200705;7.2
DLNBL;200706;32.3
DLNBL;200707;11.4
DLNBL;200708;6.2
DLNBL;200709;4.4
DLNBL;200710;1.3
DLNBL;200711;3.6
DLNBL;200712;4.3
DLNBL;200801;4.6
DLNBL;200802;1.8
DLNBL;200803;4.4
DLNBL;200804;4.4
DLNBL;200805;11.5
DLNBL;200806;7.5
DLNBL;200807;8.3
DLNBL;200808;8.2
DLNBL;200809;28.6
DLNBL;200810;3.8
DLNBL;200811;4.4
DLNBL;200812;1.9
DLNBL;200901;4.7
DLNBL;200902;2.5
DLNBL;200903;3.7
DLNBL;200904;5.1
DLNBL;200905;27.3
DLNBL;200906;11.8
DLNBL;200907;45.3
DLNBL;200908;23.1
DLNBL;200909;1.9
DLNBL;200910;3.9
DLNBL;200911;3.7
DLNBL;200912;2.6
DLNBL;201001;2.0
DLNBL;201002;3.6
DLNBL;201003;2.1
DLNBL;201004;1.4
DLNBL;201005;10.0
DLNBL;201006;3.8
DLNBL;201007;9.9
DLNBL;201008;6.6
DLNBL;201009;4.4
DLNBL;201010;2.9
DLNBL;201011;3.2
DLNBL;201012;4.1
DLNBL;201101;1.8
DLNBL;201102;0.9
DLNBL;201103;1.3
DLNBL;201104;6.1
DLNBL;201105;3.4
DLNBL;201106;7.0
DLNBL;201107;8.9
DLNBL;201108;7.1
DLNBL;201109;3.0
DLNBL;201110;6.4
DLNBL;201111;0.4
DLNBL;201112;4.6
DLNBL;201201;4.6
DLNBL;201202;1.0
DLNBL;201203;1.0
DLNBL;201204;3.9
DLNBL;201205;4.9
DLNBL;201206;17.7
DLNBL;201207;4.9
DLNBL;201208;5.7
DLNBL;201209;14.5
DLNBL;201210;2.1
DLNBL;201211;3.8
DLNBL;201212;3.0
DLNBL;201301;3.6
DLNBL;201302;3.9
DLNBL;201303;-
DLNBL;201304;2.4
DLNBL;201305;5.8
DLNBL;201306;16.4
DLNBL;201307;29.4
DLNBL;201308;6.1
DLNBL;201309;6.9
DLNBL;201310;5.2
DLNBL;201311;3.7
DLNBL;201312;3.6
DLNBL;201401;2.9
DLNBL;201402;2.5
DLNBL;201403;1.8
DLNBL;201404;5.3
DLNBL;201405;17.9
DLNBL;201406;6.1
DLNBL;201407;20.2
DLNBL;201408;8.1
DLNBL;201409;2.3
DLNBL;201410;7.0
DLNBL;201411;3.5
DLNBL;201412;3.6
DLNBL;201501;5.2
DLNBL;201502;1.4
DLNBL;201503;6.0
DLNBL;201504;4.1
DLNBL;201505;6.6
DLNBL;201506;16.3
DLNBL;201507;4.4
DLNBL;201508;30.9
DLNBL;201509;2.8
DLNBL;201510;2.5
DLNBL;201511;6.3
DLNBL;201512;1.3
DLNBL;201601;4.4
DLNBL;201602;5.5
DLNBL;201603;4.8
DLNBL;201604;2.6
DLNBL;201605;37.3
DLNBL;201606;9.5
