 

stn;time;fu3010m1
VAB;200012;58.3
VAB;200101;73.8
VAB;200102;68.8
VAB;200103;63.4
VAB;200104;58.0
VAB;200105;70.2
VAB;200106;61.2
VAB;200107;63.4
VAB;200108;64.1
VAB;200109;52.9
VAB;200110;55.8
VAB;200111;64.8
VAB;200112;58.7
VAB;200201;64.8
VAB;200202;72.0
VAB;200203;63.4
VAB;200204;59.8
VAB;200205;73.1
VAB;200206;81.0
VAB;200207;56.5
VAB;200208;46.8
VAB;200209;48.6
VAB;200210;61.6
VAB;200211;81.4
VAB;200212;52.2
VAB;200301;58.7
VAB;200302;49.3
VAB;200303;50.8
VAB;200304;85.7
VAB;200305;74.5
VAB;200306;64.1
VAB;200307;56.9
VAB;200308;66.6
VAB;200309;72.0
VAB;200310;72.4
VAB;200311;63.7
VAB;200312;85.7
VAB;200401;61.6
VAB;200402;59.4
VAB;200403;67.3
VAB;200404;62.3
VAB;200405;50.8
VAB;200406;65.9
VAB;200407;61.2
VAB;200408;57.6
VAB;200409;52.9
VAB;200410;61.9
VAB;200411;83.5
VAB;200412;54.4
VAB;200501;60.5
VAB;200502;60.1
VAB;200503;45.7
VAB;200504;68.8
VAB;200505;69.5
VAB;200506;63.7
