 

stn;time;rre150mx
LOC;194601;25.7
LOC;194602;30.1
LOC;194603;19.3
LOC;194604;14.5
LOC;194605;24.3
LOC;194606;51.4
LOC;194607;30.5
LOC;194608;33.8
LOC;194609;50.5
LOC;194610;20.8
LOC;194611;14.5
LOC;194612;18.6
LOC;194701;29.4
LOC;194702;11.0
LOC;194703;25.6
LOC;194704;14.8
LOC;194705;5.2
LOC;194706;34.4
LOC;194707;52.6
LOC;194708;18.6
LOC;194709;16.9
LOC;194710;20.3
LOC;194711;43.1
LOC;194712;18.2
LOC;194801;26.7
LOC;194802;27.4
LOC;194803;11.5
LOC;194804;23.1
LOC;194805;21.7
LOC;194806;25.4
LOC;194807;40.0
LOC;194808;33.9
LOC;194809;36.0
LOC;194810;21.1
LOC;194811;21.5
LOC;194812;16.7
LOC;194901;44.5
LOC;194902;10.5
LOC;194903;16.4
LOC;194904;29.5
LOC;194905;23.0
LOC;194906;18.9
LOC;194907;15.7
LOC;194908;19.2
LOC;194909;15.3
LOC;194910;21.6
LOC;194911;21.7
LOC;194912;36.3
LOC;195001;21.2
LOC;195002;30.5
LOC;195003;2.8
LOC;195004;21.1
LOC;195005;40.7
LOC;195006;23.3
LOC;195007;24.5
LOC;195008;33.0
LOC;195009;26.4
LOC;195010;12.5
LOC;195011;74.4
LOC;195012;13.7
LOC;195101;31.3
LOC;195102;35.6
LOC;195103;26.5
LOC;195104;12.6
LOC;195105;27.2
LOC;195106;28.6
LOC;195107;53.0
LOC;195108;34.1
LOC;195109;24.6
LOC;195110;30.4
LOC;195111;32.8
LOC;195112;21.0
LOC;195201;35.5
LOC;195202;25.0
LOC;195203;28.0
LOC;195204;26.5
LOC;195205;21.4
LOC;195206;36.7
LOC;195207;46.0
LOC;195208;30.4
LOC;195209;18.0
LOC;195210;24.6
LOC;195211;27.2
LOC;195212;38.3
LOC;195301;21.4
LOC;195302;23.4
LOC;195303;5.6
LOC;195304;30.1
LOC;195305;58.5
LOC;195306;71.0
LOC;195307;16.1
