 

stn;time;rhh150mx
CDM;201802;3.4
CDM;201803;3.5
CDM;201804;6.3
CDM;201805;10.9
CDM;201806;13.7
CDM;201807;8.0
CDM;201808;12.4
CDM;201809;12.0
CDM;201810;5.2
CDM;201811;1.7
CDM;201812;5.6
CDM;201901;3.0
CDM;201902;3.2
CDM;201903;3.0
CDM;201904;4.5
CDM;201905;6.0
CDM;201906;20.6
CDM;201907;10.1
CDM;201908;9.6
CDM;201909;7.2
CDM;201910;7.4
CDM;201911;6.8
CDM;201912;6.8
CDM;202001;2.5
CDM;202002;5.6
CDM;202003;4.1
CDM;202004;3.8
CDM;202005;8.2
CDM;202006;22.5
CDM;202007;7.4
CDM;202008;27.2
CDM;202009;8.4
