 

stn;time;rti150yx
SBO;1982;19820611
SBO;1983;19830522
SBO;1984;19840824
SBO;1985;19850507
SBO;1986;19860731
SBO;1987;19870823
SBO;1988;19880519
SBO;1989;19890404
SBO;1990;19901209
SBO;1991;19910617
SBO;1992;19920601
SBO;1993;19930923
SBO;1994;19940514
SBO;1995;19950912
SBO;1996;19960827
SBO;1997;19971106
SBO;1998;19981004
SBO;1999;19990627
SBO;2000;20000724
SBO;2001;20010329
SBO;2002;20020503
SBO;2003;20031031
SBO;2004;20040505
SBO;2005;20050911
SBO;2006;20061208
SBO;2007;20070821
SBO;2008;20080517
SBO;2009;20091129
SBO;2010;20101031
SBO;2011;20111104
SBO;2012;20121127
SBO;2013;20131225
SBO;2014;20140729
SBO;2015;20150809
SBO;2016;20160511
SBO;2017;20171105
SBO;2018;20181029
SBO;2019;20191015
SBO;2020;20201002
