 

stn;time;rre002mx
CNI;193001;23.9
CNI;193002;21.9
CNI;193003;23.6
CNI;193004;28.2
CNI;193005;74.1
CNI;193006;50.9
CNI;193007;67.6
CNI;193008;42.6
CNI;193009;44.3
CNI;193010;74.2
CNI;193011;56.0
CNI;193012;27.4
CNI;193101;55.4
CNI;193102;45.4
CNI;193103;74.4
CNI;193104;44.9
CNI;193105;32.8
CNI;193106;50.9
CNI;193107;56.2
CNI;193108;70.9
CNI;193109;62.2
CNI;193110;53.7
CNI;193111;22.9
CNI;193112;44.3
CNI;193201;59.6
CNI;193202;1.3
CNI;193203;65.9
CNI;193204;38.0
CNI;193205;55.8
CNI;193206;46.2
CNI;193207;51.4
CNI;193208;17.4
CNI;193209;32.4
CNI;193210;51.7
CNI;193211;23.8
CNI;193212;9.2
CNI;193301;19.0
CNI;193302;31.7
CNI;193303;33.7
CNI;193304;25.5
CNI;193305;44.3
CNI;193306;48.5
CNI;193307;16.5
CNI;193308;24.9
CNI;193309;31.0
CNI;193310;29.1
CNI;193311;23.7
CNI;193312;11.5
CNI;193401;23.7
CNI;193402;9.2
CNI;193403;29.4
CNI;193404;14.7
CNI;193405;5.3
CNI;193406;48.5
CNI;193407;23.5
CNI;193408;31.3
CNI;193409;16.2
CNI;193410;55.0
CNI;193411;35.5
CNI;193412;27.4
CNI;193501;36.4
CNI;193502;37.2
CNI;193503;22.4
CNI;193504;38.6
CNI;193505;17.0
CNI;193506;43.6
CNI;193507;54.8
CNI;193508;54.5
CNI;193509;76.2
CNI;193510;90.0
CNI;193511;36.6
CNI;193512;80.0
CNI;193601;32.6
CNI;193602;44.5
CNI;193603;12.0
CNI;193604;25.4
CNI;193605;11.8
CNI;193606;58.7
CNI;193607;44.3
CNI;193608;21.0
CNI;193609;44.8
CNI;193610;29.0
CNI;193611;52.0
CNI;193612;76.0
CNI;193701;31.5
CNI;193702;42.9
CNI;193703;64.4
CNI;193704;32.6
CNI;193705;57.6
CNI;193706;59.1
CNI;193707;24.7
CNI;193708;32.4
CNI;193709;53.4
CNI;193710;15.7
CNI;193711;18.2
CNI;193712;15.5
CNI;193801;56.4
CNI;193802;19.1
CNI;193803;31.0
CNI;193804;5.8
CNI;193805;21.5
CNI;193806;73.7
CNI;193807;39.0
CNI;193808;24.5
CNI;193809;19.8
CNI;193810;17.2
CNI;193811;52.1
CNI;193812;20.6
CNI;193901;40.2
CNI;193902;3.8
CNI;193903;45.5
CNI;193904;47.0
CNI;193905;39.7
