 

stn;time;rre150yx
WAE;1961;56.1
WAE;1962;47.5
WAE;1963;42.5
WAE;1964;55.7
WAE;1965;45.2
WAE;1966;36.5
WAE;1967;46.6
WAE;1968;67.4
WAE;1969;32.9
WAE;1970;41.9
WAE;1971;39.7
WAE;1972;61.3
WAE;1973;62.1
WAE;1974;56.0
WAE;1975;61.0
WAE;1976;115.0
WAE;1977;54.0
WAE;1978;110.3
WAE;1979;64.0
WAE;1980;37.4
WAE;1981;60.5
WAE;1982;59.8
WAE;1983;55.8
WAE;1984;79.1
WAE;1985;43.9
WAE;1986;55.0
WAE;1987;56.3
WAE;1988;80.7
WAE;1989;98.0
WAE;1990;47.1
WAE;1991;47.5
WAE;1992;60.0
WAE;1993;65.2
WAE;1994;89.5
WAE;1995;52.9
WAE;1996;41.6
WAE;1997;51.3
WAE;1998;49.8
WAE;1999;63.1
WAE;2000;81.7
WAE;2001;53.0
WAE;2002;63.4
WAE;2003;56.9
WAE;2004;55.6
WAE;2005;61.0
WAE;2006;42.6
WAE;2007;75.6
WAE;2008;54.7
WAE;2009;52.9
WAE;2010;60.9
WAE;2011;86.9
WAE;2012;55.1
WAE;2013;51.2
WAE;2014;54.4
WAE;2015;47.4
WAE;2016;43.5
WAE;2017;71.3
WAE;2018;56.4
WAE;2019;46.6
WAE;2020;55.1
