 

stn;time;rsd100m0
DLHEM;201605;2
DLHEM;201606;3
DLHEM;201607;5
DLHEM;201608;2
DLHEM;201609;1
DLHEM;201610;0
DLHEM;201611;0
DLHEM;201612;0
DLHEM;201701;0
DLHEM;201702;0
DLHEM;201703;0
DLHEM;201704;1
DLHEM;201705;2
DLHEM;201706;2
DLHEM;201707;2
DLHEM;201708;4
DLHEM;201709;3
DLHEM;201710;0
DLHEM;201711;3
DLHEM;201712;2
DLHEM;201801;4
DLHEM;201802;0
DLHEM;201803;0
DLHEM;201804;1
DLHEM;201805;3
DLHEM;201806;2
DLHEM;201807;1
DLHEM;201808;0
DLHEM;201809;2
DLHEM;201810;1
DLHEM;201811;0
DLHEM;201812;3
DLHEM;201901;2
DLHEM;201902;0
DLHEM;201903;3
DLHEM;201904;0
DLHEM;201905;3
DLHEM;201906;2
DLHEM;201907;3
DLHEM;201908;3
DLHEM;201909;0
DLHEM;201910;1
DLHEM;201911;0
DLHEM;201912;1
DLHEM;202001;0
DLHEM;202002;2
DLHEM;202003;3
DLHEM;202004;0
DLHEM;202005;3
DLHEM;202006;4
DLHEM;202007;2
DLHEM;202008;5
DLHEM;202009;2
DLHEM;202010;1
DLHEM;202011;0
DLHEM;202012;1
DLHEM;202101;1
DLHEM;202102;1
DLHEM;202103;0
DLHEM;202104;0
DLHEM;202105;3
